model,training,eval_lang,step,pred_langs,emb_cos_sim
me5_arab-script,"['arb_Arab', 'heb_Hebr']",heb_Hebr,Labels,"{'heb': 0.96, 'deu': 0.01, 'eng': 0.01, 'spa': 0.01, 'fra': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",heb_Hebr,Base,"{'ara': 0.55, 'urd': 0.08, 'heb': 0.25, 'deu': 0.01, 'spa': 0.01, 'fas': 0.04, 'eng': 0.02, 'fra': 0.02}",0.8995968103408813
me5_arab-script,"['arb_Arab', 'heb_Hebr']",arb_Arab,Labels,"{'fas': 0.05, 'ara': 0.89, 'eng': 0.01, 'fra': 0.02, 'urd': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",arb_Arab,Base,"{'ara': 0.89, 'fas': 0.05, 'fra': 0.02, 'urd': 0.02, 'eng': 0.01}",0.9416115283966064
me5_arab-script,"['arb_Arab', 'heb_Hebr']",amh_Ethi,Labels,"{'amh': 0.83, 'eng': 0.05, 'fra': 0.02, 'deu': 0.02, 'spa': 0.01, 'pol': 0.01, 'som': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",amh_Ethi,Base,"{'eng': 0.06, 'urd': 0.57, 'fas': 0.07, 'ara': 0.16, 'fra': 0.02, 'ell': 0.01, 'deu': 0.02, 'spa': 0.01, 'heb': 0.01, 'ben': 0.01}",0.8543691635131836
me5_arab-script,"['arb_Arab', 'heb_Hebr']",mlt_Latn,Labels,"{'ron': 0.02, 'eng': 0.17, 'mlt': 0.2, 'pol': 0.07, 'tgl': 0.01, 'som': 0.02, 'isl': 0.01, 'deu': 0.04, 'fra': 0.05, 'swe': 0.01, 'nor': 0.01, 'ita': 0.12, 'swa': 0.01, 'epo': 0.04, 'tur': 0.01, 'afr': 0.01, 'spa': 0.03, 'hun': 0.01, 'ind': 0.01, 'xho': 0.01, 'aze': 0.01, 'lug': 0.01, 'slv': 0.01, 'tso': 0.01, 'lav': 0.01, 'cym': 0.01, 'nld': 0.01, 'sqi': 0.01, 'yor': 0.01, 'cat': 0.01, 'fin': 0.01, 'ces': 0.01, 'por': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",mlt_Latn,Base,"{'eng': 0.49, 'fra': 0.1, 'nld': 0.01, 'ara': 0.12, 'fas': 0.01, 'ita': 0.02, 'pol': 0.01, 'urd': 0.02, 'tur': 0.01, 'cat': 0.01, 'vie': 0.01, 'deu': 0.04, 'spa': 0.04, 'yor': 0.01, 'hun': 0.01}",0.9000571966171265
me5_arab-script,"['arb_Arab', 'heb_Hebr']",hin_Deva,Labels,"{'fra': 0.03, 'hin': 0.6, 'eng': 0.12, 'mar': 0.21, 'deu': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",hin_Deva,Base,"{'fas': 0.09, 'fra': 0.04, 'urd': 0.62, 'eng': 0.16, 'ara': 0.05, 'deu': 0.01, 'spa': 0.01}",0.9067419767379761
me5_arab-script,"['arb_Arab', 'heb_Hebr']",urd_Arab,Labels,"{'urd': 0.75, 'fas': 0.12, 'fra': 0.01, 'deu': 0.01, 'ara': 0.07, 'eng': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",urd_Arab,Base,"{'urd': 0.77, 'fas': 0.11, 'ara': 0.07, 'fra': 0.01, 'deu': 0.01, 'eng': 0.02}",0.9735403656959534
me5_arab-script,"['arb_Arab', 'heb_Hebr']",guj_Gujr,Labels,"{'guj': 0.93, 'eng': 0.03, 'fra': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",guj_Gujr,Base,"{'fas': 0.08, 'urd': 0.72, 'ara': 0.06, 'eng': 0.06, 'fra': 0.03, 'deu': 0.01}",0.8960202932357788
me5_arab-script,"['arb_Arab', 'heb_Hebr']",sin_Sinh,Labels,"{'sin': 0.88, 'eng': 0.06, 'fra': 0.02, 'deu': 0.01, 'spa': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",sin_Sinh,Base,"{'urd': 0.78, 'fas': 0.08, 'ara': 0.03, 'eng': 0.06, 'fra': 0.02, 'deu': 0.01}",0.9091222286224365
me5_arab-script,"['arb_Arab', 'heb_Hebr']",pan_Guru,Labels,"{'pan': 0.94, 'fra': 0.03, 'eng': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",pan_Guru,Base,"{'urd': 0.83, 'fas': 0.07, 'fra': 0.02, 'pol': 0.01, 'ara': 0.03, 'deu': 0.01, 'eng': 0.03}",0.8998717665672302
me5_arab-script,"['arb_Arab', 'heb_Hebr']",tur_Latn,Labels,"{'tur': 0.71, 'fra': 0.03, 'spa': 0.02, 'swa': 0.01, 'som': 0.01, 'deu': 0.02, 'eng': 0.07, 'aze': 0.05, 'por': 0.01, 'ita': 0.01, 'fin': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",tur_Latn,Base,"{'tur': 0.68, 'spa': 0.02, 'eng': 0.07, 'fra': 0.03, 'deu': 0.01, 'urd': 0.04, 'aze': 0.04, 'ara': 0.01, 'epo': 0.01, 'som': 0.01, 'fas': 0.01}",0.8960644006729126
me5_arab-script,"['arb_Arab', 'heb_Hebr']",kaz_Cyrl,Labels,"{'kaz': 0.74, 'mon': 0.01, 'rus': 0.09, 'ukr': 0.02, 'deu': 0.01, 'fra': 0.06, 'bul': 0.02, 'eng': 0.02, 'bel': 0.01, 'mkd': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",kaz_Cyrl,Base,"{'tur': 0.08, 'fra': 0.09, 'ara': 0.05, 'urd': 0.35, 'rus': 0.09, 'bel': 0.01, 'kaz': 0.01, 'mkd': 0.01, 'eng': 0.08, 'aze': 0.03, 'deu': 0.02, 'fas': 0.06, 'bul': 0.02, 'ukr': 0.02, 'spa': 0.01, 'lav': 0.01, 'srp': 0.01, 'mon': 0.01}",0.8730992674827576
me5_arab-script,"['arb_Arab', 'heb_Hebr']",cmn_Hani,Labels,"{'zho': 0.8, 'deu': 0.04, 'spa': 0.03, 'eng': 0.05, 'fin': 0.02, 'fra': 0.06}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",cmn_Hani,Base,"{'zho': 0.67, 'eng': 0.06, 'ara': 0.09, 'urd': 0.03, 'fra': 0.06, 'deu': 0.03, 'fas': 0.01}",0.9077728986740112
me5_arab-script,"['arb_Arab', 'heb_Hebr']",jpn_Jpan,Labels,"{'jpn': 0.68, 'deu': 0.08, 'zho': 0.1, 'spa': 0.07, 'fra': 0.02, 'eng': 0.04}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",jpn_Jpan,Base,"{'zho': 0.1, 'fra': 0.03, 'rus': 0.02, 'jpn': 0.02, 'ara': 0.22, 'urd': 0.13, 'eng': 0.27, 'nld': 0.01, 'fas': 0.05, 'deu': 0.05, 'spa': 0.05}",0.8963925838470459
me5_arab-script,"['arb_Arab', 'heb_Hebr']",kor_Hang,Labels,"{'kor': 0.88, 'eng': 0.03, 'fra': 0.02, 'hbs': 0.01, 'deu': 0.03, 'spa': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",kor_Hang,Base,"{'eng': 0.16, 'fra': 0.05, 'fas': 0.05, 'urd': 0.07, 'ara': 0.46, 'deu': 0.05, 'spa': 0.04, 'ita': 0.01, 'fin': 0.01, 'nld': 0.01, 'pol': 0.01, 'kor': 0.01, 'zho': 0.01, 'rus': 0.01}",0.8947910666465759
me5_arab-script,"['arb_Arab', 'heb_Hebr']",mon_Cyrl,Labels,"{'mon': 0.78, 'kaz': 0.02, 'fra': 0.03, 'rus': 0.07, 'deu': 0.01, 'mkd': 0.01, 'bel': 0.02, 'eng': 0.02, 'ukr': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",mon_Cyrl,Base,"{'fas': 0.08, 'urd': 0.55, 'deu': 0.01, 'spa': 0.01, 'ara': 0.06, 'rus': 0.01, 'eng': 0.14, 'fra': 0.05, 'som': 0.01, 'aze': 0.01, 'tur': 0.01}",0.9033824801445007
me5_arab-script,"['arb_Arab', 'heb_Hebr']",hun_Latn,Labels,"{'hun': 0.77, 'fra': 0.04, 'ita': 0.01, 'eng': 0.07, 'deu': 0.03, 'slk': 0.01, 'spa': 0.01, 'epo': 0.01, 'nld': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",hun_Latn,Base,"{'ara': 0.2, 'fra': 0.1, 'tur': 0.1, 'eng': 0.15, 'lav': 0.01, 'rus': 0.01, 'swe': 0.01, 'spa': 0.06, 'fas': 0.01, 'urd': 0.01, 'nld': 0.02, 'deu': 0.08, 'aze': 0.03, 'hun': 0.01, 'pol': 0.05, 'ces': 0.01, 'ita': 0.01, 'ind': 0.01, 'epo': 0.01, 'fin': 0.01, 'zho': 0.01}",0.8670601844787598
me5_arab-script,"['arb_Arab', 'heb_Hebr']",mhr_Cyrl,Labels,"{'rus': 0.29, 'kaz': 0.17, 'mon': 0.15, 'bel': 0.1, 'mhr': 0.02, 'bul': 0.03, 'mkd': 0.06, 'ukr': 0.05, 'srp': 0.03, 'fra': 0.04, 'deu': 0.02, 'spa': 0.02, 'eng': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",mhr_Cyrl,Base,"{'fas': 0.08, 'urd': 0.26, 'tur': 0.04, 'aze': 0.03, 'rus': 0.19, 'srp': 0.02, 'ukr': 0.05, 'bul': 0.03, 'fra': 0.04, 'deu': 0.03, 'spa': 0.02, 'ara': 0.05, 'eng': 0.04, 'bel': 0.02, 'kaz': 0.03, 'mon': 0.01, 'mkd': 0.02, 'nld': 0.01}",0.8896768093109131
me5_arab-script,"['arb_Arab', 'heb_Hebr']",fin_Latn,Labels,"{'fin': 0.78, 'eng': 0.07, 'fra': 0.02, 'spa': 0.01, 'ita': 0.01, 'nld': 0.01, 'deu': 0.02, 'est': 0.02, 'epo': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",fin_Latn,Base,"{'fra': 0.08, 'msa': 0.01, 'spa': 0.1, 'eng': 0.14, 'nld': 0.09, 'deu': 0.16, 'pol': 0.04, 'ita': 0.02, 'slk': 0.01, 'rus': 0.05, 'ara': 0.06, 'swe': 0.01, 'ind': 0.02, 'fin': 0.02, 'lit': 0.01, 'epo': 0.02, 'ukr': 0.01, 'ces': 0.01, 'dan': 0.01, 'ron': 0.01, 'nor': 0.01, 'por': 0.01, 'hrv': 0.01, 'mon': 0.01}",0.8785260915756226
me5_deu_Latn,['deu_Latn'],deu_Latn,Labels,"{'deu': 0.82, 'ita': 0.01, 'eng': 0.07, 'por': 0.01, 'spa': 0.01, 'fra': 0.02, 'nld': 0.01, 'pol': 0.01}",
me5_deu_Latn,['deu_Latn'],deu_Latn,Base,"{'deu': 0.83, 'ita': 0.01, 'pol': 0.01, 'eng': 0.08, 'por': 0.01, 'fra': 0.02, 'nld': 0.01, 'spa': 0.01}",0.9459874033927917
me5_deu_Latn,['deu_Latn'],deu_Latn,Step1,"{'deu': 0.84, 'ita': 0.01, 'eng': 0.07, 'por': 0.01, 'fra': 0.02, 'nld': 0.01, 'spa': 0.01, 'pol': 0.01}",0.9562997817993164
me5_deu_Latn,['deu_Latn'],deu_Latn,Step50+sbeam8,"{'deu': 0.83, 'ita': 0.01, 'eng': 0.07, 'fra': 0.02, 'nld': 0.01, 'spa': 0.01, 'pol': 0.01}",0.9981898069381714
me5_deu_Latn,['deu_Latn'],ydd_Hebr,Labels,"{'heb': 0.94, 'deu': 0.01, 'spa': 0.01, 'fra': 0.02, 'eng': 0.02}",
me5_deu_Latn,['deu_Latn'],ydd_Hebr,Base,"{'deu': 0.68, 'spa': 0.01, 'ita': 0.01, 'eng': 0.14, 'fra': 0.05, 'swe': 0.01, 'por': 0.01, 'gle': 0.01, 'fin': 0.01, 'pol': 0.01}",0.8722279071807861
me5_deu_Latn,['deu_Latn'],ydd_Hebr,Step1,"{'deu': 0.74, 'fra': 0.05, 'eng': 0.12, 'ita': 0.01, 'swe': 0.01, 'por': 0.01, 'pol': 0.01, 'est': 0.01}",0.8688660860061646
me5_deu_Latn,['deu_Latn'],heb_Hebr,Labels,"{'heb': 0.96, 'deu': 0.01, 'eng': 0.01, 'spa': 0.01, 'fra': 0.01}",
me5_deu_Latn,['deu_Latn'],heb_Hebr,Base,"{'deu': 0.82, 'eng': 0.08, 'fra': 0.02, 'spa': 0.01, 'nld': 0.01}",0.9000897407531738
me5_deu_Latn,['deu_Latn'],heb_Hebr,Step1,"{'deu': 0.84, 'eng': 0.06, 'fin': 0.01, 'fra': 0.02, 'spa': 0.01, 'ita': 0.01, 'nld': 0.01}",0.8967000842094421
me5_deu_Latn,['deu_Latn'],heb_Hebr,Step50+sbeam8,"{'deu': 0.85, 'ita': 0.02, 'fra': 0.02, 'eng': 0.05, 'spa': 0.01, 'dan': 0.01, 'nld': 0.01}",0.9033399820327759
me5_deu_Latn,['deu_Latn'],arb_Arab,Labels,"{'fas': 0.05, 'ara': 0.89, 'eng': 0.01, 'fra': 0.02, 'urd': 0.02}",
me5_deu_Latn,['deu_Latn'],arb_Arab,Base,"{'eng': 0.16, 'deu': 0.7, 'fra': 0.05, 'nld': 0.01, 'spa': 0.01, 'pol': 0.01}",0.8541250824928284
me5_deu_Latn,['deu_Latn'],arb_Arab,Step1,"{'deu': 0.76, 'eng': 0.11, 'fra': 0.04, 'ita': 0.01, 'dan': 0.01, 'spa': 0.01, 'por': 0.01, 'pol': 0.01, 'swa': 0.01}",0.8378649353981018
me5_deu_Latn,['deu_Latn'],arb_Arab,Step50+sbeam8,"{'deu': 0.78, 'eng': 0.11, 'fra': 0.04, 'spa': 0.01, 'pol': 0.01}",0.8545173406600952
me5_deu_Latn,['deu_Latn'],amh_Ethi,Labels,"{'amh': 0.83, 'eng': 0.05, 'fra': 0.02, 'deu': 0.02, 'spa': 0.01, 'pol': 0.01, 'som': 0.01}",
me5_deu_Latn,['deu_Latn'],amh_Ethi,Base,"{'eng': 0.1, 'deu': 0.67, 'swe': 0.01, 'nld': 0.01, 'fin': 0.01, 'fra': 0.06, 'por': 0.01, 'tur': 0.01, 'ita': 0.01, 'som': 0.01, 'spa': 0.03, 'hun': 0.01, 'cat': 0.01, 'ind': 0.01}",0.8434202671051025
me5_deu_Latn,['deu_Latn'],amh_Ethi,Step1,"{'eng': 0.08, 'deu': 0.73, 'ind': 0.01, 'fra': 0.05, 'nld': 0.01, 'spa': 0.02, 'swe': 0.01, 'som': 0.02, 'por': 0.01, 'ita': 0.01}",0.8415570259094238
me5_deu_Latn,['deu_Latn'],amh_Ethi,Step50+sbeam8,"{'deu': 0.74, 'eng': 0.07, 'por': 0.02, 'fra': 0.06, 'nld': 0.01, 'spa': 0.01, 'swe': 0.01, 'som': 0.01, 'ita': 0.01, 'vie': 0.01}",0.8445027470588684
me5_deu_Latn,['deu_Latn'],mlt_Latn,Labels,"{'ron': 0.02, 'eng': 0.17, 'mlt': 0.2, 'pol': 0.07, 'tgl': 0.01, 'som': 0.02, 'isl': 0.01, 'deu': 0.04, 'fra': 0.05, 'swe': 0.01, 'nor': 0.01, 'ita': 0.12, 'swa': 0.01, 'epo': 0.04, 'tur': 0.01, 'afr': 0.01, 'spa': 0.03, 'hun': 0.01, 'ind': 0.01, 'xho': 0.01, 'aze': 0.01, 'lug': 0.01, 'slv': 0.01, 'tso': 0.01, 'lav': 0.01, 'cym': 0.01, 'nld': 0.01, 'sqi': 0.01, 'yor': 0.01, 'cat': 0.01, 'fin': 0.01, 'ces': 0.01, 'por': 0.01}",
me5_deu_Latn,['deu_Latn'],mlt_Latn,Base,"{'eng': 0.23, 'deu': 0.53, 'fra': 0.07, 'ita': 0.03, 'pol': 0.01, 'nld': 0.01, 'swe': 0.01, 'por': 0.01, 'spa': 0.02, 'tur': 0.01}",0.8969602584838867
me5_deu_Latn,['deu_Latn'],mlt_Latn,Step1,"{'eng': 0.21, 'deu': 0.56, 'fra': 0.08, 'pol': 0.01, 'por': 0.02, 'nld': 0.01, 'ita': 0.02, 'spa': 0.02, 'tur': 0.01}",0.891637921333313
me5_deu_Latn,['deu_Latn'],mlt_Latn,Step50+sbeam8,"{'eng': 0.18, 'deu': 0.58, 'fra': 0.07, 'ita': 0.04, 'por': 0.02, 'nld': 0.01, 'swe': 0.01, 'pol': 0.01, 'spa': 0.01, 'bos': 0.01, 'tur': 0.01}",0.9149786233901978
me5_deu_Latn,['deu_Latn'],hin_Deva,Labels,"{'fra': 0.03, 'hin': 0.6, 'eng': 0.12, 'mar': 0.21, 'deu': 0.01}",
me5_deu_Latn,['deu_Latn'],hin_Deva,Base,"{'fra': 0.1, 'eng': 0.44, 'deu': 0.32, 'swe': 0.01, 'gle': 0.01, 'pol': 0.01, 'som': 0.03, 'swa': 0.01, 'spa': 0.01, 'fin': 0.01, 'tgl': 0.01, 'por': 0.01}",0.8760808706283569
me5_deu_Latn,['deu_Latn'],hin_Deva,Step1,"{'fra': 0.09, 'eng': 0.43, 'deu': 0.35, 'swa': 0.01, 'spa': 0.01, 'som': 0.01, 'por': 0.01, 'nld': 0.01, 'ita': 0.01, 'tgl': 0.01, 'fin': 0.01}",0.8738921284675598
me5_deu_Latn,['deu_Latn'],urd_Arab,Labels,"{'urd': 0.75, 'fas': 0.12, 'fra': 0.01, 'deu': 0.01, 'ara': 0.07, 'eng': 0.02}",
me5_deu_Latn,['deu_Latn'],urd_Arab,Base,"{'fin': 0.01, 'deu': 0.54, 'eng': 0.3, 'fra': 0.05, 'por': 0.01, 'spa': 0.01, 'som': 0.01, 'nld': 0.01}",0.8820658922195435
me5_deu_Latn,['deu_Latn'],urd_Arab,Step1,"{'deu': 0.58, 'eng': 0.28, 'fra': 0.04, 'spa': 0.01, 'nld': 0.01, 'swa': 0.02, 'som': 0.01, 'fin': 0.01}",0.864403486251831
me5_deu_Latn,['deu_Latn'],urd_Arab,Step50+sbeam8,"{'eng': 0.28, 'deu': 0.59, 'fra': 0.05, 'swa': 0.01, 'nld': 0.01, 'spa': 0.01}",0.8409620523452759
me5_deu_Latn,['deu_Latn'],guj_Gujr,Labels,"{'guj': 0.93, 'eng': 0.03, 'fra': 0.02}",
me5_deu_Latn,['deu_Latn'],guj_Gujr,Base,"{'deu': 0.62, 'por': 0.02, 'fra': 0.06, 'spa': 0.01, 'eng': 0.17, 'pol': 0.01, 'gle': 0.02, 'swe': 0.01, 'ita': 0.01, 'som': 0.01, 'fin': 0.01, 'swa': 0.01}",0.8649340271949768
me5_deu_Latn,['deu_Latn'],sin_Sinh,Labels,"{'sin': 0.88, 'eng': 0.06, 'fra': 0.02, 'deu': 0.01, 'spa': 0.01}",
me5_deu_Latn,['deu_Latn'],sin_Sinh,Base,"{'eng': 0.18, 'deu': 0.6, 'fra': 0.05, 'ita': 0.01, 'fin': 0.01, 'por': 0.01, 'swe': 0.02, 'spa': 0.01, 'som': 0.01, 'mri': 0.01, 'pol': 0.01, 'hun': 0.01, 'tur': 0.01, 'rus': 0.01}",0.8648887276649475
me5_deu_Latn,['deu_Latn'],sin_Sinh,Step1,"{'eng': 0.17, 'deu': 0.66, 'fra': 0.06, 'por': 0.01, 'swe': 0.01, 'som': 0.01, 'fin': 0.01, 'hun': 0.01, 'spa': 0.01}",0.8705187439918518
me5_deu_Latn,['deu_Latn'],pan_Guru,Labels,"{'pan': 0.94, 'fra': 0.03, 'eng': 0.02}",
me5_deu_Latn,['deu_Latn'],pan_Guru,Base,"{'deu': 0.67, 'por': 0.01, 'eng': 0.15, 'fra': 0.06, 'nld': 0.01, 'spa': 0.01, 'ita': 0.01, 'som': 0.01, 'gle': 0.01, 'pol': 0.01}",0.8640894889831543
me5_deu_Latn,['deu_Latn'],pan_Guru,Step1,"{'deu': 0.67, 'por': 0.01, 'eng': 0.12, 'fra': 0.12, 'spa': 0.01, 'pol': 0.01}",0.8697797060012817
me5_deu_Latn,['deu_Latn'],pan_Guru,Step50+sbeam8,"{'deu': 0.72, 'por': 0.01, 'eng': 0.11, 'fra': 0.1, 'spa': 0.01, 'gle': 0.01, 'swa': 0.01}",0.8195558786392212
me5_deu_Latn,['deu_Latn'],tur_Latn,Labels,"{'tur': 0.71, 'fra': 0.03, 'spa': 0.02, 'swa': 0.01, 'som': 0.01, 'deu': 0.02, 'eng': 0.07, 'aze': 0.05, 'por': 0.01, 'ita': 0.01, 'fin': 0.01}",
me5_deu_Latn,['deu_Latn'],tur_Latn,Base,"{'tur': 0.23, 'deu': 0.5, 'fra': 0.04, 'eng': 0.09, 'aze': 0.02, 'pol': 0.01, 'ind': 0.01, 'spa': 0.01, 'fin': 0.01, 'hun': 0.01, 'ita': 0.01, 'msa': 0.01, 'swa': 0.01}",0.8718822002410889
me5_deu_Latn,['deu_Latn'],tur_Latn,Step1,"{'tur': 0.15, 'deu': 0.62, 'eng': 0.08, 'fra': 0.04, 'spa': 0.01, 'por': 0.01, 'fin': 0.01, 'swe': 0.01, 'aze': 0.01, 'hun': 0.01}",0.8591521978378296
me5_deu_Latn,['deu_Latn'],tur_Latn,Step50+sbeam8,"{'eng': 0.1, 'fra': 0.04, 'tur': 0.12, 'deu': 0.64, 'spa': 0.01, 'swe': 0.01, 'aze': 0.01, 'nld': 0.01, 'fin': 0.01}",0.8330063223838806
me5_deu_Latn,['deu_Latn'],kaz_Cyrl,Labels,"{'kaz': 0.74, 'mon': 0.01, 'rus': 0.09, 'ukr': 0.02, 'deu': 0.01, 'fra': 0.06, 'bul': 0.02, 'eng': 0.02, 'bel': 0.01, 'mkd': 0.01}",
me5_deu_Latn,['deu_Latn'],kaz_Cyrl,Base,"{'aze': 0.01, 'deu': 0.59, 'fra': 0.1, 'pol': 0.01, 'tur': 0.03, 'nld': 0.01, 'swe': 0.01, 'eng': 0.16, 'spa': 0.01, 'ita': 0.01}",0.8442306518554688
me5_deu_Latn,['deu_Latn'],kaz_Cyrl,Step1,"{'deu': 0.66, 'fra': 0.1, 'pol': 0.01, 'eng': 0.13, 'tur': 0.01, 'nld': 0.01, 'spa': 0.01, 'ita': 0.01}",0.861864447593689
me5_deu_Latn,['deu_Latn'],kaz_Cyrl,Step50+sbeam8,"{'deu': 0.68, 'nld': 0.01, 'eng': 0.13, 'fra': 0.09, 'pol': 0.01, 'swe': 0.01, 'tur': 0.01, 'por': 0.01, 'spa': 0.01, 'ita': 0.01}",0.8577040433883667
me5_deu_Latn,['deu_Latn'],cmn_Hani,Labels,"{'zho': 0.8, 'deu': 0.04, 'spa': 0.03, 'eng': 0.05, 'fin': 0.02, 'fra': 0.06}",
me5_deu_Latn,['deu_Latn'],cmn_Hani,Base,"{'eng': 0.18, 'fra': 0.06, 'deu': 0.65, 'spa': 0.01, 'gle': 0.01, 'pol': 0.01, 'ita': 0.01, 'nld': 0.01}",0.8385989665985107
me5_deu_Latn,['deu_Latn'],cmn_Hani,Step1,"{'deu': 0.69, 'eng': 0.14, 'fra': 0.07, 'spa': 0.01, 'ita': 0.01}",0.8453820943832397
me5_deu_Latn,['deu_Latn'],cmn_Hani,Step50+sbeam8,"{'deu': 0.69, 'eng': 0.13, 'fra': 0.09}",0.8142430186271667
me5_deu_Latn,['deu_Latn'],jpn_Jpan,Labels,"{'jpn': 0.68, 'deu': 0.08, 'zho': 0.1, 'spa': 0.07, 'fra': 0.02, 'eng': 0.04}",
me5_deu_Latn,['deu_Latn'],jpn_Jpan,Base,"{'deu': 0.65, 'swa': 0.01, 'gle': 0.01, 'eng': 0.18, 'zho': 0.01, 'fra': 0.02, 'fin': 0.01, 'ita': 0.01, 'nld': 0.01}",0.8770006895065308
me5_deu_Latn,['deu_Latn'],jpn_Jpan,Step1,"{'swa': 0.01, 'deu': 0.68, 'eng': 0.15, 'fra': 0.03, 'nld': 0.01}",0.8706622123718262
me5_deu_Latn,['deu_Latn'],jpn_Jpan,Step50+sbeam8,"{'swa': 0.01, 'deu': 0.69, 'spa': 0.01, 'eng': 0.14, 'fra': 0.04, 'nld': 0.01, 'ita': 0.01}",0.8322997093200684
me5_deu_Latn,['deu_Latn'],kor_Hang,Labels,"{'kor': 0.88, 'eng': 0.03, 'fra': 0.02, 'hbs': 0.01, 'deu': 0.03, 'spa': 0.02}",
me5_deu_Latn,['deu_Latn'],kor_Hang,Base,"{'fra': 0.04, 'eng': 0.26, 'deu': 0.56, 'spa': 0.02, 'ita': 0.01, 'pol': 0.01, 'gle': 0.01}",0.8994718194007874
me5_deu_Latn,['deu_Latn'],kor_Hang,Step1,"{'deu': 0.63, 'eng': 0.2, 'spa': 0.01, 'fra': 0.04, 'pol': 0.02, 'swa': 0.01}",0.8971096277236938
me5_deu_Latn,['deu_Latn'],kor_Hang,Step50+sbeam8,"{'deu': 0.65, 'fra': 0.05, 'eng': 0.17, 'spa': 0.01, 'pol': 0.02}",0.8701683878898621
me5_deu_Latn,['deu_Latn'],mon_Cyrl,Labels,"{'mon': 0.78, 'kaz': 0.02, 'fra': 0.03, 'rus': 0.07, 'deu': 0.01, 'mkd': 0.01, 'bel': 0.02, 'eng': 0.02, 'ukr': 0.01}",
me5_deu_Latn,['deu_Latn'],mon_Cyrl,Base,"{'deu': 0.65, 'eng': 0.16, 'spa': 0.02, 'swe': 0.02, 'gle': 0.01, 'fra': 0.07, 'ita': 0.01, 'nld': 0.01, 'por': 0.01}",0.8858366012573242
me5_deu_Latn,['deu_Latn'],mon_Cyrl,Step1,"{'eng': 0.12, 'fra': 0.09, 'deu': 0.7, 'nld': 0.01, 'swe': 0.01, 'spa': 0.01, 'ita': 0.01, 'por': 0.01, 'pol': 0.01}",0.8716588020324707
me5_deu_Latn,['deu_Latn'],mon_Cyrl,Step50+sbeam8,"{'eng': 0.11, 'fra': 0.09, 'por': 0.01, 'deu': 0.7, 'swe': 0.01, 'spa': 0.01, 'gle': 0.01, 'nld': 0.01, 'pol': 0.01, 'fin': 0.01}",0.9105663299560547
me5_deu_Latn,['deu_Latn'],hun_Latn,Labels,"{'hun': 0.77, 'fra': 0.04, 'ita': 0.01, 'eng': 0.07, 'deu': 0.03, 'slk': 0.01, 'spa': 0.01, 'epo': 0.01, 'nld': 0.01}",
me5_deu_Latn,['deu_Latn'],hun_Latn,Base,"{'deu': 0.56, 'fra': 0.04, 'isl': 0.01, 'hun': 0.16, 'eng': 0.07, 'spa': 0.03, 'ces': 0.01, 'pol': 0.01, 'ita': 0.01, 'swe': 0.01, 'tur': 0.02, 'epo': 0.01, 'por': 0.01}",0.9052255153656006
me5_deu_Latn,['deu_Latn'],hun_Latn,Step1,"{'deu': 0.69, 'fra': 0.04, 'spa': 0.03, 'eng': 0.07, 'hun': 0.08, 'pol': 0.01, 'ita': 0.01, 'swe': 0.01, 'tur': 0.01, 'isl': 0.01}",0.885412335395813
me5_deu_Latn,['deu_Latn'],hun_Latn,Step50+sbeam8,"{'deu': 0.71, 'fra': 0.05, 'spa': 0.04, 'eng': 0.06, 'nld': 0.01, 'hun': 0.06, 'pol': 0.01, 'swe': 0.01, 'tur': 0.01, 'ces': 0.01}",0.8823477625846863
me5_deu_Latn,['deu_Latn'],mhr_Cyrl,Labels,"{'rus': 0.29, 'kaz': 0.17, 'mon': 0.15, 'bel': 0.1, 'mhr': 0.02, 'bul': 0.03, 'mkd': 0.06, 'ukr': 0.05, 'srp': 0.03, 'fra': 0.04, 'deu': 0.02, 'spa': 0.02, 'eng': 0.01}",
me5_deu_Latn,['deu_Latn'],mhr_Cyrl,Base,"{'eng': 0.11, 'deu': 0.52, 'tur': 0.03, 'swe': 0.02, 'bos': 0.01, 'spa': 0.05, 'fin': 0.01, 'fra': 0.06, 'nld': 0.02, 'pol': 0.03, 'ita': 0.01, 'hun': 0.02, 'yor': 0.01, 'isl': 0.01, 'lit': 0.01, 'por': 0.01}",0.8340520858764648
