model,training,eval_lang,step,pred_langs,emb_cos_sim
me5_deu_Latn,['deu_Latn'],tur_Latn,Step50+sbeam8,"{'fra': 0.01, 'deu': 0.8, 'tur': 0.07, 'eng': 0.02}",0.8330063223838806
me5_deu_Latn,['deu_Latn'],kaz_Cyrl,Labels,"{'kaz': 0.97, 'rus': 0.02}",
me5_deu_Latn,['deu_Latn'],kaz_Cyrl,Base,"{'deu': 0.86, 'tur': 0.01, 'eng': 0.03}",0.8442306518554688
me5_deu_Latn,['deu_Latn'],kaz_Cyrl,Step1,"{'deu': 0.89, 'tur': 0.01, 'eng': 0.02}",0.861864447593689
me5_deu_Latn,['deu_Latn'],kaz_Cyrl,Step50+sbeam8,"{'deu': 0.89, 'eng': 0.02}",0.8577040433883667
me5_deu_Latn,['deu_Latn'],cmn_Hani,Labels,{'zho': 1.0},
me5_deu_Latn,['deu_Latn'],cmn_Hani,Base,"{'deu': 0.89, 'eng': 0.04, 'zho': 0.01}",0.8385989665985107
me5_deu_Latn,['deu_Latn'],cmn_Hani,Step1,"{'deu': 0.88, 'eng': 0.03}",0.8453820943832397
me5_deu_Latn,['deu_Latn'],cmn_Hani,Step50+sbeam8,"{'deu': 0.86, 'eng': 0.03}",0.8142430186271667
me5_deu_Latn,['deu_Latn'],jpn_Jpan,Labels,{'jpn': 0.99},
me5_deu_Latn,['deu_Latn'],jpn_Jpan,Base,"{'deu': 0.86, 'eng': 0.05, 'zho': 0.01}",0.8770006895065308
me5_deu_Latn,['deu_Latn'],jpn_Jpan,Step1,"{'deu': 0.85, 'eng': 0.03}",0.8706622123718262
me5_deu_Latn,['deu_Latn'],jpn_Jpan,Step50+sbeam8,"{'deu': 0.8, 'fra': 0.01, 'eng': 0.02}",0.8322997093200684
me5_deu_Latn,['deu_Latn'],kor_Hang,Labels,"{'eng': 0.01, 'kor': 0.99}",
me5_deu_Latn,['deu_Latn'],kor_Hang,Base,"{'eng': 0.09, 'deu': 0.72}",0.8994718194007874
me5_deu_Latn,['deu_Latn'],kor_Hang,Step1,"{'deu': 0.76, 'eng': 0.04, 'fra': 0.01}",0.8971096277236938
me5_deu_Latn,['deu_Latn'],kor_Hang,Step50+sbeam8,"{'deu': 0.76, 'eng': 0.03}",0.8701683878898621
me5_deu_Latn,['deu_Latn'],mon_Cyrl,Labels,{'mon': 0.99},
me5_deu_Latn,['deu_Latn'],mon_Cyrl,Base,"{'deu': 0.86, 'eng': 0.03, 'fra': 0.01}",0.8858366012573242
me5_deu_Latn,['deu_Latn'],mon_Cyrl,Step1,"{'deu': 0.85, 'eng': 0.01, 'fra': 0.01}",0.8716588020324707
me5_deu_Latn,['deu_Latn'],mon_Cyrl,Step50+sbeam8,"{'deu': 0.83, 'swe': 0.01, 'eng': 0.02, 'fin': 0.01, 'fra': 0.02}",0.9105663299560547
me5_deu_Latn,['deu_Latn'],hun_Latn,Labels,{'hun': 0.99},
me5_deu_Latn,['deu_Latn'],hun_Latn,Base,"{'deu': 0.65, 'hun': 0.18, 'slk': 0.02, 'eng': 0.01, 'fra': 0.01}",0.9052255153656006
me5_deu_Latn,['deu_Latn'],hun_Latn,Step1,"{'deu': 0.83, 'hun': 0.06, 'slk': 0.01, 'eng': 0.01}",0.885412335395813
me5_deu_Latn,['deu_Latn'],hun_Latn,Step50+sbeam8,"{'deu': 0.87, 'slk': 0.01, 'hun': 0.04, 'eng': 0.01}",0.8823477625846863
me5_deu_Latn,['deu_Latn'],mhr_Cyrl,Labels,"{'kaz': 0.16, 'rus': 0.4, 'mhr': 0.1, 'mon': 0.05, 'bel': 0.03}",
me5_deu_Latn,['deu_Latn'],mhr_Cyrl,Base,"{'deu': 0.67, 'eng': 0.02, 'yor': 0.01, 'tur': 0.02, 'swe': 0.01, 'spa': 0.01, 'ita': 0.01, 'hun': 0.02}",0.8340520858764648
me5_deu_Latn,['deu_Latn'],mhr_Cyrl,Step1,"{'deu': 0.68, 'eng': 0.02, 'tur': 0.01, 'pol': 0.01, 'swe': 0.01, 'hun': 0.01, 'yor': 0.01, 'slk': 0.01}",0.8171710968017578
me5_deu_Latn,['deu_Latn'],mhr_Cyrl,Step50+sbeam8,"{'deu': 0.65, 'pol': 0.01, 'eng': 0.02, 'ces': 0.01, 'slk': 0.01, 'tur': 0.01, 'dan': 0.01, 'swe': 0.01, 'hun': 0.01}",0.8149369359016418
me5_deu_Latn,['deu_Latn'],fin_Latn,Labels,{'fin': 0.99},
me5_deu_Latn,['deu_Latn'],fin_Latn,Base,"{'deu': 0.86, 'fin': 0.03, 'eng': 0.01, 'nds': 0.01}",0.8810538649559021
me5_deu_Latn,['deu_Latn'],fin_Latn,Step1,"{'deu': 0.89, 'est': 0.01, 'eng': 0.02, 'fin': 0.01, 'nds': 0.01}",0.8822082877159119
me5_deu_Latn,['deu_Latn'],fin_Latn,Step50+sbeam8,"{'deu': 0.87, 'est': 0.01, 'nds': 0.01, 'eng': 0.01, 'fin': 0.01}",0.8836972713470459
me5_cmn_Hani,['cmn_Hani'],deu_Latn,Labels,{'deu': 1.0},
me5_cmn_Hani,['cmn_Hani'],deu_Latn,Base,"{'zho': 0.84, 'deu': 0.08, 'eng': 0.03}",0.8800550699234009
me5_cmn_Hani,['cmn_Hani'],deu_Latn,Step1,"{'zho': 0.82, 'deu': 0.07, 'eng': 0.02, 'fin': 0.01, 'fra': 0.01, 'jpn': 0.01}",0.8708599805831909
me5_cmn_Hani,['cmn_Hani'],deu_Latn,Step50+sbeam8,"{'zho': 0.67, 'eng': 0.03, 'deu': 0.08, 'fin': 0.01, 'fra': 0.01}",0.8539812564849854
me5_cmn_Hani,['cmn_Hani'],ydd_Hebr,Labels,{'heb': 1.0},
me5_cmn_Hani,['cmn_Hani'],ydd_Hebr,Base,"{'zho': 0.94, 'eng': 0.02}",0.8577110767364502
me5_cmn_Hani,['cmn_Hani'],ydd_Hebr,Step1,"{'zho': 0.89, 'eng': 0.03}",0.8492953181266785
me5_cmn_Hani,['cmn_Hani'],ydd_Hebr,Step50+sbeam8,"{'zho': 0.81, 'eng': 0.03, 'fra': 0.01}",0.8515202403068542
me5_cmn_Hani,['cmn_Hani'],heb_Hebr,Labels,{'heb': 1.0},
me5_cmn_Hani,['cmn_Hani'],heb_Hebr,Base,"{'zho': 0.95, 'eng': 0.03}",0.891813337802887
me5_cmn_Hani,['cmn_Hani'],heb_Hebr,Step1,"{'zho': 0.94, 'eng': 0.03}",0.8764979839324951
me5_cmn_Hani,['cmn_Hani'],heb_Hebr,Step50+sbeam8,"{'zho': 0.9, 'eng': 0.03}",0.8948990106582642
me5_cmn_Hani,['cmn_Hani'],arb_Arab,Labels,{'ara': 1.0},
me5_cmn_Hani,['cmn_Hani'],arb_Arab,Base,"{'zho': 0.95, 'eng': 0.02}",0.8467540740966797
me5_cmn_Hani,['cmn_Hani'],arb_Arab,Step1,"{'zho': 0.93, 'eng': 0.02}",0.8476278185844421
me5_cmn_Hani,['cmn_Hani'],arb_Arab,Step50+sbeam8,"{'zho': 0.9, 'eng': 0.02}",0.860049843788147
me5_cmn_Hani,['cmn_Hani'],amh_Ethi,Labels,"{'amh': 0.97, 'eng': 0.01}",
me5_cmn_Hani,['cmn_Hani'],amh_Ethi,Base,"{'zho': 0.86, 'eng': 0.04, 'fra': 0.01, 'jpn': 0.01}",0.8580183386802673
me5_cmn_Hani,['cmn_Hani'],amh_Ethi,Step1,"{'zho': 0.84, 'eng': 0.02}",0.8430799841880798
me5_cmn_Hani,['cmn_Hani'],amh_Ethi,Step50+sbeam8,"{'zho': 0.73, 'eng': 0.03, 'spa': 0.01, 'fra': 0.01, 'jpn': 0.01}",0.8300567865371704
me5_cmn_Hani,['cmn_Hani'],mlt_Latn,Labels,"{'mlt': 0.42, 'ita': 0.06, 'eng': 0.02}",
me5_cmn_Hani,['cmn_Hani'],mlt_Latn,Base,"{'eng': 0.08, 'zho': 0.7, 'deu': 0.01, 'fra': 0.01, 'jpn': 0.01}",0.8907791972160339
me5_cmn_Hani,['cmn_Hani'],mlt_Latn,Step1,"{'eng': 0.1, 'zho': 0.59, 'fra': 0.02, 'jpn': 0.02, 'deu': 0.01, 'ita': 0.01}",0.8787059783935547
me5_cmn_Hani,['cmn_Hani'],mlt_Latn,Step50+sbeam8,"{'eng': 0.13, 'zho': 0.51, 'fra': 0.02, 'jpn': 0.01, 'deu': 0.01, 'ita': 0.01, 'spa': 0.01}",0.8951562643051147
me5_cmn_Hani,['cmn_Hani'],hin_Deva,Labels,"{'hin': 0.82, 'eng': 0.12, 'mar': 0.01}",
me5_cmn_Hani,['cmn_Hani'],hin_Deva,Base,"{'zho': 0.85, 'eng': 0.07, 'jpn': 0.01}",0.8538181781768799
me5_cmn_Hani,['cmn_Hani'],hin_Deva,Step1,"{'zho': 0.81, 'eng': 0.09}",0.8856096267700195
me5_cmn_Hani,['cmn_Hani'],hin_Deva,Step50+sbeam8,"{'zho': 0.73, 'eng': 0.13}",0.8968520164489746
me5_cmn_Hani,['cmn_Hani'],urd_Arab,Labels,"{'urd': 0.98, 'fas': 0.01}",
me5_cmn_Hani,['cmn_Hani'],urd_Arab,Base,{'zho': 0.98},0.8784089088439941
me5_cmn_Hani,['cmn_Hani'],urd_Arab,Step1,{'zho': 0.97},0.8701871037483215
me5_cmn_Hani,['cmn_Hani'],urd_Arab,Step50+sbeam8,"{'zho': 0.95, 'eng': 0.01}",0.8807212710380554
me5_cmn_Hani,['cmn_Hani'],guj_Gujr,Labels,{'guj': 1.0},
me5_cmn_Hani,['cmn_Hani'],guj_Gujr,Base,{'zho': 0.98},0.869494616985321
me5_cmn_Hani,['cmn_Hani'],guj_Gujr,Step1,"{'zho': 0.95, 'fra': 0.01}",0.8652105331420898
me5_cmn_Hani,['cmn_Hani'],guj_Gujr,Step50+sbeam8,"{'zho': 0.89, 'eng': 0.01, 'fra': 0.01, 'jpn': 0.01}",0.8583773374557495
me5_cmn_Hani,['cmn_Hani'],sin_Sinh,Labels,{'sin': 1.0},
me5_cmn_Hani,['cmn_Hani'],sin_Sinh,Base,{'zho': 0.97},0.8588494658470154
me5_cmn_Hani,['cmn_Hani'],sin_Sinh,Step1,"{'zho': 0.89, 'eng': 0.01, 'fra': 0.01}",0.8599272966384888
me5_cmn_Hani,['cmn_Hani'],sin_Sinh,Step50+sbeam8,"{'zho': 0.79, 'eng': 0.01, 'fra': 0.01}",0.8542943000793457
me5_cmn_Hani,['cmn_Hani'],pan_Guru,Labels,{'pan': 1.0},
me5_cmn_Hani,['cmn_Hani'],pan_Guru,Base,"{'zho': 0.96, 'fra': 0.01, 'jpn': 0.01}",0.8297640085220337
me5_cmn_Hani,['cmn_Hani'],pan_Guru,Step1,"{'zho': 0.86, 'fra': 0.01}",0.8366711139678955
me5_cmn_Hani,['cmn_Hani'],pan_Guru,Step50+sbeam8,"{'zho': 0.74, 'fra': 0.01, 'jpn': 0.01}",0.8199570178985596
me5_cmn_Hani,['cmn_Hani'],tur_Latn,Labels,{'tur': 0.97},
me5_cmn_Hani,['cmn_Hani'],tur_Latn,Base,"{'zho': 0.76, 'eng': 0.04, 'jpn': 0.03, 'fin': 0.01, 'deu': 0.01}",0.8558660745620728
me5_cmn_Hani,['cmn_Hani'],tur_Latn,Step1,"{'zho': 0.71, 'jpn': 0.01, 'eng': 0.05, 'fin': 0.02}",0.8490892648696899
me5_cmn_Hani,['cmn_Hani'],tur_Latn,Step50+sbeam8,"{'zho': 0.62, 'eng': 0.05, 'jpn': 0.02, 'fin': 0.02}",0.8182400465011597
me5_cmn_Hani,['cmn_Hani'],kaz_Cyrl,Labels,"{'kaz': 0.97, 'rus': 0.02}",
me5_cmn_Hani,['cmn_Hani'],kaz_Cyrl,Base,"{'zho': 0.89, 'eng': 0.03}",0.8588985204696655
me5_cmn_Hani,['cmn_Hani'],kaz_Cyrl,Step1,"{'zho': 0.78, 'eng': 0.02, 'fin': 0.01}",0.8435683250427246
me5_cmn_Hani,['cmn_Hani'],kaz_Cyrl,Step50+sbeam8,"{'zho': 0.69, 'fra': 0.01, 'eng': 0.02, 'fin': 0.02}",0.8671373128890991
me5_cmn_Hani,['cmn_Hani'],cmn_Hani,Labels,{'zho': 1.0},
me5_cmn_Hani,['cmn_Hani'],cmn_Hani,Base,{'zho': 1.0},0.9483498334884644
me5_cmn_Hani,['cmn_Hani'],cmn_Hani,Step1,{'zho': 1.0},0.9700808525085449
me5_cmn_Hani,['cmn_Hani'],cmn_Hani,Step50+sbeam8,{'zho': 0.99},0.9542980194091797
me5_cmn_Hani,['cmn_Hani'],jpn_Jpan,Labels,{'jpn': 0.99},
me5_cmn_Hani,['cmn_Hani'],jpn_Jpan,Base,"{'jpn': 0.94, 'zho': 0.05}",0.9443691968917847
me5_cmn_Hani,['cmn_Hani'],jpn_Jpan,Step1,"{'jpn': 0.89, 'zho': 0.1}",0.92803955078125
me5_cmn_Hani,['cmn_Hani'],jpn_Jpan,Step50+sbeam8,"{'jpn': 0.92, 'zho': 0.06}",0.955262303352356
me5_cmn_Hani,['cmn_Hani'],kor_Hang,Labels,"{'eng': 0.01, 'kor': 0.99}",
me5_cmn_Hani,['cmn_Hani'],kor_Hang,Base,"{'zho': 0.96, 'eng': 0.01, 'jpn': 0.01}",0.8921641707420349
me5_cmn_Hani,['cmn_Hani'],kor_Hang,Step1,"{'zho': 0.86, 'eng': 0.02, 'jpn': 0.01}",0.8804582953453064
me5_cmn_Hani,['cmn_Hani'],kor_Hang,Step50+sbeam8,"{'eng': 0.02, 'zho': 0.76, 'jpn': 0.03, 'fin': 0.01}",0.8863229751586914
me5_cmn_Hani,['cmn_Hani'],mon_Cyrl,Labels,{'mon': 0.99},
me5_cmn_Hani,['cmn_Hani'],mon_Cyrl,Base,"{'zho': 0.9, 'fra': 0.02, 'jpn': 0.01, 'eng': 0.01}",0.8736380338668823
me5_cmn_Hani,['cmn_Hani'],mon_Cyrl,Step1,"{'zho': 0.8, 'deu': 0.01, 'fra': 0.03, 'spa': 0.01, 'eng': 0.01}",0.8704135417938232
me5_cmn_Hani,['cmn_Hani'],mon_Cyrl,Step50+sbeam8,"{'zho': 0.68, 'deu': 0.01, 'fra': 0.04, 'fin': 0.01, 'spa': 0.01, 'jpn': 0.01, 'eng': 0.01}",0.8708765506744385
me5_cmn_Hani,['cmn_Hani'],hun_Latn,Labels,{'hun': 0.99},
me5_cmn_Hani,['cmn_Hani'],hun_Latn,Base,"{'zho': 0.75, 'fra': 0.02, 'jpn': 0.01, 'eng': 0.03, 'deu': 0.02}",0.8567569255828857
me5_cmn_Hani,['cmn_Hani'],hun_Latn,Step1,"{'zho': 0.69, 'eng': 0.05, 'fra': 0.02, 'ita': 0.01, 'spa': 0.01, 'deu': 0.01}",0.8461019992828369
me5_cmn_Hani,['cmn_Hani'],hun_Latn,Step50+sbeam8,"{'zho': 0.6, 'eng': 0.05, 'ita': 0.01, 'deu': 0.01, 'fra': 0.02, 'spa': 0.01}",0.8307622671127319
me5_cmn_Hani,['cmn_Hani'],mhr_Cyrl,Labels,"{'kaz': 0.16, 'rus': 0.4, 'mhr': 0.1, 'mon': 0.05, 'bel': 0.03}",
me5_cmn_Hani,['cmn_Hani'],mhr_Cyrl,Base,"{'zho': 0.89, 'eng': 0.01, 'deu': 0.01, 'jpn': 0.01, 'spa': 0.01, 'yor': 0.01}",0.8267492055892944
me5_cmn_Hani,['cmn_Hani'],mhr_Cyrl,Step1,"{'zho': 0.84, 'eng': 0.01, 'yor': 0.01, 'jpn': 0.01, 'spa': 0.01, 'ita': 0.01}",0.8231270909309387
me5_cmn_Hani,['cmn_Hani'],mhr_Cyrl,Step50+sbeam8,"{'zho': 0.74, 'eng': 0.01, 'jpn': 0.01, 'yor': 0.01, 'spa': 0.01, 'ita': 0.01}",0.8075775504112244
me5_cmn_Hani,['cmn_Hani'],fin_Latn,Labels,{'fin': 0.99},
me5_cmn_Hani,['cmn_Hani'],fin_Latn,Base,"{'zho': 0.91, 'eng': 0.03}",0.8652514219284058
me5_cmn_Hani,['cmn_Hani'],fin_Latn,Step1,"{'zho': 0.83, 'eng': 0.05}",0.8724385499954224
me5_cmn_Hani,['cmn_Hani'],fin_Latn,Step50+sbeam8,"{'zho': 0.78, 'eng': 0.08, 'fra': 0.01}",0.8582510948181152
me5_latn-script,"['deu_Latn', 'tur_Latn']",deu_Latn,Labels,{'deu': 1.0},
me5_latn-script,"['deu_Latn', 'tur_Latn']",deu_Latn,Base,{'deu': 1.0},0.9545146226882935
me5_latn-script,"['deu_Latn', 'tur_Latn']",deu_Latn,Step1,{'deu': 1.0},0.9594492316246033
me5_latn-script,"['deu_Latn', 'tur_Latn']",deu_Latn,Step50+sbeam8,{'deu': 1.0},0.9958373308181763
me5_latn-script,"['deu_Latn', 'tur_Latn']",ydd_Hebr,Labels,{'heb': 1.0},
me5_latn-script,"['deu_Latn', 'tur_Latn']",ydd_Hebr,Base,"{'tur': 0.78, 'deu': 0.04, 'eng': 0.03, 'swe': 0.01, 'fra': 0.01}",0.8824868202209473
me5_latn-script,"['deu_Latn', 'tur_Latn']",ydd_Hebr,Step1,"{'tur': 0.78, 'deu': 0.04, 'fra': 0.01, 'aze': 0.01, 'eng': 0.03}",0.8703110218048096
me5_latn-script,"['deu_Latn', 'tur_Latn']",ydd_Hebr,Step50+sbeam8,"{'tur': 0.72, 'ara': 0.01, 'fra': 0.01, 'deu': 0.06, 'eng': 0.04, 'aze': 0.01, 'nor': 0.01, 'por': 0.01, 'ron': 0.01}",0.8072383403778076
me5_latn-script,"['deu_Latn', 'tur_Latn']",heb_Hebr,Labels,{'heb': 1.0},
me5_latn-script,"['deu_Latn', 'tur_Latn']",heb_Hebr,Base,"{'tur': 0.95, 'eng': 0.01, 'deu': 0.01}",0.8855878114700317
me5_latn-script,"['deu_Latn', 'tur_Latn']",heb_Hebr,Step1,"{'tur': 0.97, 'ara': 0.01, 'eng': 0.01}",0.8863322734832764
me5_latn-script,"['deu_Latn', 'tur_Latn']",heb_Hebr,Step50+sbeam8,"{'tur': 0.97, 'ara': 0.01}",0.8651119470596313
me5_latn-script,"['deu_Latn', 'tur_Latn']",arb_Arab,Labels,{'ara': 1.0},
me5_latn-script,"['deu_Latn', 'tur_Latn']",arb_Arab,Base,"{'tur': 0.95, 'eng': 0.01, 'ara': 0.01}",0.844141960144043
me5_latn-script,"['deu_Latn', 'tur_Latn']",arb_Arab,Step1,"{'tur': 0.96, 'eng': 0.01}",0.8561858534812927
me5_latn-script,"['deu_Latn', 'tur_Latn']",arb_Arab,Step50+sbeam8,"{'tur': 0.95, 'ara': 0.01}",0.8692697882652283
me5_latn-script,"['deu_Latn', 'tur_Latn']",amh_Ethi,Labels,"{'amh': 0.97, 'eng': 0.01}",
me5_latn-script,"['deu_Latn', 'tur_Latn']",amh_Ethi,Base,"{'tur': 0.82, 'ukr': 0.01, 'deu': 0.04, 'ell': 0.02, 'eng': 0.02, 'fra': 0.01}",0.8515939116477966
me5_latn-script,"['deu_Latn', 'tur_Latn']",amh_Ethi,Step1,"{'tur': 0.89, 'deu': 0.01, 'eng': 0.02}",0.8577709794044495
me5_latn-script,"['deu_Latn', 'tur_Latn']",amh_Ethi,Step50+sbeam8,"{'tur': 0.87, 'deu': 0.01, 'eng': 0.02}",0.8545713424682617
me5_latn-script,"['deu_Latn', 'tur_Latn']",mlt_Latn,Labels,"{'mlt': 0.42, 'ita': 0.06, 'eng': 0.02}",
me5_latn-script,"['deu_Latn', 'tur_Latn']",mlt_Latn,Base,"{'eng': 0.12, 'tur': 0.43, 'ita': 0.01, 'deu': 0.04, 'fra': 0.01}",0.9041571617126465
me5_latn-script,"['deu_Latn', 'tur_Latn']",mlt_Latn,Step1,"{'eng': 0.1, 'tur': 0.53, 'deu': 0.04, 'ita': 0.02}",0.8938446044921875
me5_latn-script,"['deu_Latn', 'tur_Latn']",mlt_Latn,Step50+sbeam8,"{'tur': 0.5, 'ita': 0.02, 'eng': 0.08, 'deu': 0.03, 'fra': 0.01}",0.9208002090454102
me5_latn-script,"['deu_Latn', 'tur_Latn']",hin_Deva,Labels,"{'hin': 0.82, 'eng': 0.12, 'mar': 0.01}",
me5_latn-script,"['deu_Latn', 'tur_Latn']",hin_Deva,Base,"{'tur': 0.58, 'eng': 0.25, 'fra': 0.02, 'tgl': 0.01, 'deu': 0.01}",0.8794311881065369
me5_latn-script,"['deu_Latn', 'tur_Latn']",hin_Deva,Step1,"{'tur': 0.63, 'eng': 0.25, 'fra': 0.02, 'deu': 0.01}",0.8802515268325806
me5_latn-script,"['deu_Latn', 'tur_Latn']",hin_Deva,Step50+sbeam8,"{'tur': 0.62, 'eng': 0.24, 'nor': 0.01, 'fra': 0.02, 'tgl': 0.01}",0.9004837870597839
me5_latn-script,"['deu_Latn', 'tur_Latn']",urd_Arab,Labels,"{'urd': 0.98, 'fas': 0.01}",
me5_latn-script,"['deu_Latn', 'tur_Latn']",urd_Arab,Base,"{'tur': 0.87, 'eng': 0.06}",0.8852865695953369
me5_latn-script,"['deu_Latn', 'tur_Latn']",urd_Arab,Step1,"{'tur': 0.89, 'eng': 0.04, 'deu': 0.01}",0.8688704371452332
me5_latn-script,"['deu_Latn', 'tur_Latn']",urd_Arab,Step50+sbeam8,"{'tur': 0.89, 'eng': 0.04, 'deu': 0.01, 'fra': 0.01}",0.8769123554229736
me5_latn-script,"['deu_Latn', 'tur_Latn']",guj_Gujr,Labels,{'guj': 1.0},
me5_latn-script,"['deu_Latn', 'tur_Latn']",guj_Gujr,Base,"{'tur': 0.94, 'eng': 0.03, 'aze': 0.01, 'deu': 0.01}",0.8909142017364502
me5_latn-script,"['deu_Latn', 'tur_Latn']",guj_Gujr,Step1,"{'tur': 0.93, 'eng': 0.02, 'deu': 0.01, 'ell': 0.01}",0.894666314125061
me5_latn-script,"['deu_Latn', 'tur_Latn']",guj_Gujr,Step50+sbeam8,"{'tur': 0.89, 'eng': 0.03, 'deu': 0.01, 'nor': 0.01}",0.8582344055175781
me5_latn-script,"['deu_Latn', 'tur_Latn']",sin_Sinh,Labels,{'sin': 1.0},
me5_latn-script,"['deu_Latn', 'tur_Latn']",sin_Sinh,Base,"{'tur': 0.91, 'eng': 0.03, 'aze': 0.01, 'ell': 0.01}",0.8733810186386108
me5_latn-script,"['deu_Latn', 'tur_Latn']",sin_Sinh,Step1,"{'tur': 0.92, 'eng': 0.03, 'ell': 0.01}",0.8672207593917847
me5_latn-script,"['deu_Latn', 'tur_Latn']",sin_Sinh,Step50+sbeam8,"{'tur': 0.91, 'eng': 0.03, 'ell': 0.01, 'aze': 0.01}",0.8499429225921631
me5_latn-script,"['deu_Latn', 'tur_Latn']",pan_Guru,Labels,{'pan': 1.0},
me5_latn-script,"['deu_Latn', 'tur_Latn']",pan_Guru,Base,"{'tur': 0.88, 'fra': 0.02, 'eng': 0.02, 'deu': 0.01}",0.8555563688278198
me5_latn-script,"['deu_Latn', 'tur_Latn']",pan_Guru,Step1,"{'tur': 0.85, 'fra': 0.03, 'nor': 0.05, 'deu': 0.01, 'eng': 0.01}",0.8281530737876892
me5_latn-script,"['deu_Latn', 'tur_Latn']",pan_Guru,Step50+sbeam8,"{'nor': 0.09, 'tur': 0.76, 'fra': 0.04, 'eng': 0.03, 'deu': 0.01}",0.8163207173347473
me5_latn-script,"['deu_Latn', 'tur_Latn']",tur_Latn,Labels,{'tur': 0.97},
me5_latn-script,"['deu_Latn', 'tur_Latn']",tur_Latn,Base,{'tur': 0.97},0.959507942199707
me5_latn-script,"['deu_Latn', 'tur_Latn']",tur_Latn,Step1,{'tur': 0.98},0.9637246131896973
me5_latn-script,"['deu_Latn', 'tur_Latn']",tur_Latn,Step50+sbeam8,{'tur': 0.97},0.9680110216140747
me5_latn-script,"['deu_Latn', 'tur_Latn']",kaz_Cyrl,Labels,"{'kaz': 0.97, 'rus': 0.02}",
me5_latn-script,"['deu_Latn', 'tur_Latn']",kaz_Cyrl,Base,{'tur': 0.96},0.8858878016471863
me5_latn-script,"['deu_Latn', 'tur_Latn']",kaz_Cyrl,Step1,"{'tur': 0.94, 'aze': 0.01, 'rus': 0.02}",0.8696866035461426
me5_latn-script,"['deu_Latn', 'tur_Latn']",kaz_Cyrl,Step50+sbeam8,"{'tur': 0.93, 'aze': 0.01, 'rus': 0.01}",0.9095386266708374
me5_latn-script,"['deu_Latn', 'tur_Latn']",cmn_Hani,Labels,{'zho': 1.0},
me5_latn-script,"['deu_Latn', 'tur_Latn']",cmn_Hani,Base,"{'tur': 0.46, 'zho': 0.31, 'deu': 0.04, 'eng': 0.07, 'fra': 0.01}",0.8410884141921997
me5_latn-script,"['deu_Latn', 'tur_Latn']",cmn_Hani,Step1,"{'tur': 0.8, 'nor': 0.01, 'deu': 0.03, 'zho': 0.03, 'eng': 0.02, 'fra': 0.01}",0.8273188471794128
me5_latn-script,"['deu_Latn', 'tur_Latn']",cmn_Hani,Step50+sbeam8,"{'tur': 0.75, 'nor': 0.02, 'deu': 0.01, 'eng': 0.03, 'zho': 0.02}",0.8326149582862854
me5_latn-script,"['deu_Latn', 'tur_Latn']",jpn_Jpan,Labels,{'jpn': 0.99},
me5_latn-script,"['deu_Latn', 'tur_Latn']",jpn_Jpan,Base,"{'zho': 0.02, 'tur': 0.91, 'eng': 0.01, 'jpn': 0.03}",0.8936184644699097
me5_latn-script,"['deu_Latn', 'tur_Latn']",jpn_Jpan,Step1,"{'tur': 0.88, 'zho': 0.02, 'eng': 0.01, 'jpn': 0.02}",0.8473864197731018
me5_latn-script,"['deu_Latn', 'tur_Latn']",jpn_Jpan,Step50+sbeam8,"{'tur': 0.77, 'nor': 0.01, 'eng': 0.01, 'zho': 0.03, 'jpn': 0.01}",0.8397659659385681
me5_latn-script,"['deu_Latn', 'tur_Latn']",kor_Hang,Labels,"{'eng': 0.01, 'kor': 0.99}",
me5_latn-script,"['deu_Latn', 'tur_Latn']",kor_Hang,Base,"{'tur': 0.91, 'eng': 0.01}",0.8956183791160583
me5_latn-script,"['deu_Latn', 'tur_Latn']",kor_Hang,Step1,"{'tur': 0.89, 'eng': 0.02}",0.8744000792503357
me5_latn-script,"['deu_Latn', 'tur_Latn']",kor_Hang,Step50+sbeam8,"{'tur': 0.83, 'eng': 0.01, 'nor': 0.01}",0.8637974858283997
me5_latn-script,"['deu_Latn', 'tur_Latn']",mon_Cyrl,Labels,{'mon': 0.99},
me5_latn-script,"['deu_Latn', 'tur_Latn']",mon_Cyrl,Base,"{'tur': 0.89, 'deu': 0.04, 'eng': 0.01}",0.8837948441505432
me5_latn-script,"['deu_Latn', 'tur_Latn']",mon_Cyrl,Step1,"{'tur': 0.91, 'nor': 0.01, 'aze': 0.01, 'eng': 0.01, 'deu': 0.01}",0.8805269002914429
me5_latn-script,"['deu_Latn', 'tur_Latn']",mon_Cyrl,Step50+sbeam8,"{'tur': 0.87, 'nor': 0.01, 'eng': 0.01, 'deu': 0.01, 'aze': 0.01}",0.9025475382804871
me5_latn-script,"['deu_Latn', 'tur_Latn']",hun_Latn,Labels,{'hun': 0.99},
me5_latn-script,"['deu_Latn', 'tur_Latn']",hun_Latn,Base,"{'tur': 0.5, 'hun': 0.27, 'yor': 0.01, 'deu': 0.03, 'eng': 0.01, 'fra': 0.01, 'spa': 0.01, 'por': 0.01}",0.9088133573532104
me5_latn-script,"['deu_Latn', 'tur_Latn']",hun_Latn,Step1,"{'tur': 0.37, 'hun': 0.5, 'fra': 0.01, 'deu': 0.01}",0.9007292985916138
me5_latn-script,"['deu_Latn', 'tur_Latn']",hun_Latn,Step50+sbeam8,"{'tur': 0.42, 'hun': 0.44, 'eng': 0.01, 'fra': 0.01, 'deu': 0.01}",0.900458812713623
