,emb_cos_sim,eval_lang_encoded,script,family,script_lr,training_script_lr,arb_Arab,cmn_Hani,deu_Latn,guj_Gujr,heb_Hebr,hin_Deva,jpn_Jpan,kaz_Cyrl,mon_Cyrl,pan_Guru,tur_Latn,urd_Arab,step_Base,step_Labels,step_Step1,step_Step50+sbeam8
460,0.9165618419647216,13,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0
1341,0.908438205718994,8,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
655,0.8700873851776123,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
234,0.9850244522094728,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
345,0.8801475763320923,14,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
424,0.8882241249084473,14,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1355,0.863038957118988,19,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
609,0.964623212814331,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1408,0.8648215532302856,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1175,0.941389799118042,14,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1482,0.8366987705230713,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
130,0.9228696227073668,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
2394,0.8490892648696899,17,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1013,0.9151469469070436,11,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1531,0.899161696434021,13,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
137,0.8923749327659607,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
593,0.8585066795349121,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
99,0.8634952306747437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
2180,0.8755873441696167,8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1471,0.905146062374115,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1255,0.9133360385894777,14,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
2090,0.8940920829772949,11,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
2042,0.8512043952941895,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
1980,0.9727985858917236,18,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1047,0.8533780574798584,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
1349,0.8831826448440552,4,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
532,0.8289413452148438,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
328,0.8690390586853027,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
370,0.8623444437980652,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1454,0.9173790812492372,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
157,0.9080723524093628,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
2048,0.8606590628623962,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
928,0.8862688541412354,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
346,0.8739566206932068,14,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1759,0.8927253484725952,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0,0.0
126,0.9630939960479736,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
45,0.8667924404144287,17,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
1774,0.9220333099365234,7,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0
2163,0.892865777015686,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
612,0.8649713397026062,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
985,0.9055501222610474,5,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1540,0.8639367818832397,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1840,0.8896424770355225,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
1,0.929771900177002,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
1666,0.8504370450973511,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0
110,0.963182270526886,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
2104,0.877845048904419,12,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
932,0.9308555722236632,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1770,0.9070211052894592,13,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0
1425,0.7778074145317078,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1057,0.9189071655273438,7,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
2190,0.9594492316246032,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1559,0.9794474840164183,10,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1984,0.919195830821991,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1804,0.8478501439094543,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0
553,0.9892126321792604,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
2107,0.8529259562492371,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0
1579,0.8994527459144592,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
139,0.8374370336532593,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
948,0.9108456373214722,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1847,0.8621964454650879,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0
1132,0.8952261209487915,13,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
83,0.9313411712646484,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
1167,0.859448254108429,9,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1638,0.870547890663147,10,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0
311,0.9163345694541932,18,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
207,0.8642258644104004,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
512,0.8835119009017944,12,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0
2183,0.8152837157249451,12,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
2222,0.894666314125061,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1811,0.9113109707832336,11,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0,0.0
1955,0.8781037926673889,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1547,0.8731939196586609,16,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
13,0.8375802040100098,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
613,0.8810455799102783,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
975,0.9443414211273192,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
354,0.8749492168426514,12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1207,0.8400384187698364,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
533,0.8777481317520142,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1241,0.9562957286834716,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1263,0.877651572227478,12,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
2356,0.8577110767364502,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1507,0.8180201053619385,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
628,0.8953653573989868,18,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2120,0.8773921728134155,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1308,0.8974360227584839,16,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
683,0.8806211948394775,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1016,0.8897377252578735,14,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2248,0.8936184644699097,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1188,0.8571932315826416,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1005,0.8534828424453735,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
734,0.8928231000900269,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
960,0.8529523611068726,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1687,0.8216887712478638,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1743,0.8048890829086304,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1405,0.795185923576355,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
511,0.9015393257141112,12,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0
920,0.9062398076057434,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1850,0.903450071811676,13,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
491,0.8699665069580078,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0
1320,0.9863091707229614,10,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
1075,0.8798242807388306,17,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
1011,0.910673201084137,11,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1411,0.8986003994941711,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1324,0.8158019781112671,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
2168,0.949586033821106,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1802,0.8300648331642151,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0
2400,0.8588985204696655,10,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2068,0.9224931001663208,16,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
2095,0.9293496012687684,14,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0
1211,0.9162362813949584,13,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
106,0.9109600782394408,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
1116,0.8988165855407715,19,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1786,0.9227631092071532,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0
925,0.8622866272926331,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1858,0.9068360328674316,18,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
77,0.8517799377441406,4,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
187,0.8186970949172974,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
1275,0.9075583219528198,19,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
2058,0.920487642288208,18,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
1128,0.8436157703399658,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
687,0.8634861707687378,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
2160,0.8604715466499329,10,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
477,0.9117329120635986,16,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0
529,0.8894327878952026,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1396,0.8609074950218201,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1223,0.8937078714370728,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1135,0.9175621271133424,7,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2295,0.9220998287200928,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0
648,0.8867544531822205,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1783,0.9455377459526062,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0,0.0
1724,0.8251966238021851,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
899,0.8600282669067383,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
243,0.9409844279289246,15,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1563,0.7553578615188599,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
51,0.8426529169082642,10,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
981,0.9052546620368958,18,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
121,0.9025365114212036,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
2348,0.8594908714294434,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0
1197,0.9037367105484008,19,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1726,0.8671021461486816,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1488,0.8765137195587158,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1571,0.8766454458236694,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1650,0.9237787127494812,11,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0
2374,0.8856096267700195,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
680,0.908137023448944,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
465,0.8767005205154419,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0
38,0.8418726921081543,16,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
2274,0.8719309568405151,19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0
2214,0.8802515268325806,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1291,0.9013442993164062,13,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
239,0.921144962310791,16,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1247,0.8589197397232056,9,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
669,0.8897846937179565,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1301,0.8708927035331726,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
1494,0.8920649886131287,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1407,0.8588317632675171,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
811,0.8545173406600952,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1031,0.8980821967124939,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
907,0.8650965094566345,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
326,0.8684291243553162,17,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1007,0.7907497882843018,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1572,0.8695210218429565,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1782,0.9332433938980104,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0
1988,0.9040009379386902,16,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1276,0.8455482721328735,19,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
1451,0.9014073610305786,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
145,0.8809913396835327,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
1870,0.9886897802352904,15,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
780,0.8928878307342529,17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0
1587,0.8368062973022461,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1596,0.8510162830352783,19,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
1217,0.944133996963501,7,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1293,0.9074662923812866,13,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
1428,0.8244220018386841,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1636,0.8712185025215149,17,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
1660,0.8491249680519104,8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
2126,0.8456476926803589,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
1209,0.842049241065979,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2310,0.9739173650741576,15,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0
1164,0.7751176953315735,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1009,0.8586268424987793,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
987,0.8580061197280884,16,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
620,0.8937944173812866,13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
366,0.9148331880569458,19,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
101,0.9030984044075012,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
607,0.9587972164154052,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
541,0.9020161628723145,13,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
249,0.8587350845336914,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1420,0.8678378462791443,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2116,0.8655405044555664,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1696,0.9034240245819092,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1671,0.897576093673706,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
822,0.8738921284675598,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
82,0.927781581878662,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
1193,0.895574152469635,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1806,0.8855897188186646,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0
2282,0.9447988867759703,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0
385,0.9728349447250366,7,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
49,0.8705863356590271,10,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
1838,0.9061482548713684,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
913,0.834291398525238,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
2196,0.8824868202209473,19,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1750,0.9177939891815186,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0
1333,0.9267807006835938,11,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
1906,0.8332221508026123,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1015,0.8964539766311646,14,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
269,0.8736568689346313,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1256,0.9528833031654358,14,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
623,0.8775343298912048,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
931,0.8693797588348389,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1044,0.8412063717842102,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
2198,0.8863322734832764,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1001,0.8701531887054443,10,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
564,0.9656805992126464,17,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1495,0.9133812189102172,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1131,0.8924113512039185,13,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2384,0.869494616985321,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
851,0.8322997093200684,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
153,0.897390604019165,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
571,0.857266902923584,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
2315,0.8062937259674072,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0
1323,0.8834879398345947,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
835,0.8195558786392212,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2324,0.8050931692123413,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0
