model,training,eval_lang,step,pred_langs,emb_cos_sim,eval_lang_encoded,script,family,script_lr,training_script_lr,arb_Arab,cmn_Hani,deu_Latn,guj_Gujr,heb_Hebr,hin_Deva,jpn_Jpan,kaz_Cyrl,mon_Cyrl,pan_Guru,tur_Latn,urd_Arab,step_Base,step_Step1,step_Step50+sbeam8
hin_Deva,['hin_Deva'],urd_Arab,Base,"{'hin_Deva': 0.87, 'eng_Latn': 0.09}",0.9052546620368958,18,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],guj_Gujr,Base,{'hin_Deva': 0.95},0.9055501222610474,5,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],sin_Sinh,Base,"{'hin_Deva': 0.91, 'eng_Latn': 0.06}",0.8872762322425842,16,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],pan_Guru,Base,{'hin_Deva': 0.96},0.8815245032310486,15,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],tur_Latn,Base,"{'tur_Latn': 0.12, 'eng_Latn': 0.23, 'hin_Deva': 0.14}",0.8595043420791626,17,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],kaz_Cyrl,Base,"{'eng_Latn': 0.22, 'hin_Deva': 0.62}",0.8701531887054443,10,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],cmn_Hani,Base,"{'hin_Deva': 0.49, 'cmn_Hani': 0.28, 'eng_Latn': 0.12}",0.8534828424453735,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],jpn_Jpan,Base,"{'hin_Deva': 0.72, 'eng_Latn': 0.19}",0.8586268424987793,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],kor_Hang,Base,"{'eng_Latn': 0.25, 'hin_Deva': 0.6}",0.9151469469070436,11,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],mon_Cyrl,Base,"{'hin_Deva': 0.74, 'eng_Latn': 0.17}",0.9015427827835084,14,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],hun_Latn,Base,"{'eng_Latn': 0.33, 'hin_Deva': 0.08}",0.8845394849777222,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],mhr_Cyrl,Base,"{'hin_Deva': 0.19, 'eng_Latn': 0.29}",0.8513396382331848,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
hin_Deva,['hin_Deva'],fin_Latn,Base,"{'eng_Latn': 0.42, 'hin_Deva': 0.17, 'fin_Latn': 0.08}",0.8455091118812561,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
mon_Cyrl,['mon_Cyrl'],deu_Latn,Step50+sbeam8,{'deu_Latn': 0.96},0.9372549653053284,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],ydd_Hebr,Step50+sbeam8,{'mon_Cyrl': 0.91},0.8395929336547852,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],heb_Hebr,Step50+sbeam8,"{'eng_Latn': 0.17, 'mon_Cyrl': 0.49}",0.8367737531661987,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],arb_Arab,Step50+sbeam8,"{'eng_Latn': 0.2, 'arb_Arab': 0.4, 'mon_Cyrl': 0.28}",0.8879982829093933,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],amh_Ethi,Step50+sbeam8,"{'mon_Cyrl': 0.88, 'eng_Latn': 0.07}",0.8646649122238159,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.27, 'mon_Cyrl': 0.43}",0.8817697167396545,13,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],hin_Deva,Step50+sbeam8,"{'eng_Latn': 0.25, 'mon_Cyrl': 0.64}",0.9189071655273438,7,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],urd_Arab,Step50+sbeam8,{'mon_Cyrl': 0.86},0.8967947959899902,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],guj_Gujr,Step50+sbeam8,{'mon_Cyrl': 0.96},0.9274631142616272,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],sin_Sinh,Step50+sbeam8,{'mon_Cyrl': 0.93},0.8919687271118164,16,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],pan_Guru,Step50+sbeam8,{'mon_Cyrl': 0.97},0.8841162919998169,15,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],tur_Latn,Step50+sbeam8,"{'tur_Latn': 0.82, 'mon_Cyrl': 0.1}",0.8877171277999878,17,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],kaz_Cyrl,Step50+sbeam8,{'mon_Cyrl': 0.97},0.951676905155182,10,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],cmn_Hani,Step50+sbeam8,"{'cmn_Hani': 0.7, 'mon_Cyrl': 0.19}",0.878667950630188,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],jpn_Jpan,Step50+sbeam8,"{'jpn_Jpan': 0.71, 'cmn_Hani': 0.09, 'mon_Cyrl': 0.07}",0.8826624751091003,9,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],kor_Hang,Step50+sbeam8,"{'cmn_Hani': 0.14, 'kor_Hang': 0.24, 'eng_Latn': 0.12, 'jpn_Jpan': 0.06, 'mon_Cyrl': 0.3}",0.8985748291015625,11,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],mon_Cyrl,Step50+sbeam8,{'mon_Cyrl': 0.99},0.9742032885551452,14,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
mon_Cyrl,['mon_Cyrl'],hun_Latn,Step1,"{'mon_Cyrl': 0.3, 'hun_Latn': 0.06, 'eng_Latn': 0.15, 'deu_Latn': 0.13}",0.8760399222373962,8,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
mon_Cyrl,['mon_Cyrl'],mhr_Cyrl,Step1,{'mon_Cyrl': 0.94},0.8901700973510742,12,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
mon_Cyrl,['mon_Cyrl'],fin_Latn,Step1,"{'fin_Latn': 0.09, 'mon_Cyrl': 0.43, 'eng_Latn': 0.17, 'deu_Latn': 0.11}",0.8673252463340759,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",deu_Latn,Step50+sbeam8,"{'eng_Latn': 0.15, 'deu_Latn': 0.53, 'guj_Gujr': 0.24}",0.9085533618927002,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",ydd_Hebr,Step1,"{'guj_Gujr': 0.36, 'kaz_Cyrl': 0.58}",0.8988165855407715,19,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",heb_Hebr,Step1,"{'guj_Gujr': 0.53, 'eng_Latn': 0.13, 'kaz_Cyrl': 0.2}",0.8958467245101929,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",arb_Arab,Step1,"{'eng_Latn': 0.59, 'guj_Gujr': 0.35}",0.8650563359260559,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",amh_Ethi,Step1,"{'guj_Gujr': 0.76, 'kaz_Cyrl': 0.17}",0.8436157703399658,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",mlt_Latn,Step1,"{'eng_Latn': 0.27, 'kaz_Cyrl': 0.53}",0.8952261209487915,13,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",hin_Deva,Step1,"{'eng_Latn': 0.24, 'guj_Gujr': 0.72}",0.8827178478240967,7,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",urd_Arab,Step1,{'guj_Gujr': 0.95},0.8941165208816528,18,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",guj_Gujr,Step1,{'guj_Gujr': 0.99},0.9804019927978516,5,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",sin_Sinh,Step1,{'guj_Gujr': 0.97},0.9389405846595764,16,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",pan_Guru,Step1,{'guj_Gujr': 0.99},0.9312787055969238,15,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",tur_Latn,Step1,"{'tur_Latn': 0.34, 'kaz_Cyrl': 0.39, 'eng_Latn': 0.09}",0.8948584794998169,17,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",kaz_Cyrl,Step1,{'kaz_Cyrl': 1.0},0.9800427556037904,10,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",cmn_Hani,Step1,"{'guj_Gujr': 0.34, 'kaz_Cyrl': 0.15, 'eng_Latn': 0.23}",0.7751176953315735,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",jpn_Jpan,Step1,"{'guj_Gujr': 0.48, 'eng_Latn': 0.19, 'kaz_Cyrl': 0.18}",0.8621564507484436,9,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",kor_Hang,Step1,"{'guj_Gujr': 0.64, 'eng_Latn': 0.2, 'kaz_Cyrl': 0.08}",0.8807395696640015,11,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",mon_Cyrl,Step1,{'kaz_Cyrl': 0.94},0.9259122014045716,14,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",hun_Latn,Step1,"{'kaz_Cyrl': 0.68, 'eng_Latn': 0.08}",0.860033392906189,8,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",mhr_Cyrl,Step1,{'kaz_Cyrl': 0.91},0.9200782775878906,12,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",fin_Latn,Step1,"{'kaz_Cyrl': 0.61, 'eng_Latn': 0.16, 'mon_Cyrl': 0.08}",0.8571932315826416,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",deu_Latn,Base,{'deu_Latn': 0.92},0.895574152469635,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",ydd_Hebr,Base,{'kaz_Cyrl': 0.95},0.9037367105484008,19,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",heb_Hebr,Base,"{'eng_Latn': 0.27, 'hin_Deva': 0.5, 'kaz_Cyrl': 0.07}",0.879069447517395,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",arb_Arab,Base,"{'eng_Latn': 0.83, 'hin_Deva': 0.11}",0.8759785890579224,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",amh_Ethi,Base,"{'kaz_Cyrl': 0.9, 'eng_Latn': 0.06}",0.842049241065979,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mlt_Latn,Base,"{'eng_Latn': 0.27, 'kaz_Cyrl': 0.33}",0.9062509536743164,13,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",hin_Deva,Base,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}",0.944133996963501,7,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",urd_Arab,Base,"{'hin_Deva': 0.86, 'eng_Latn': 0.1}",0.8907846212387085,18,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",guj_Gujr,Base,"{'kaz_Cyrl': 0.4, 'hin_Deva': 0.51, 'eng_Latn': 0.06}",0.9217132329940796,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",sin_Sinh,Base,"{'hin_Deva': 0.71, 'kaz_Cyrl': 0.17, 'eng_Latn': 0.08}",0.888847291469574,16,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",pan_Guru,Base,{'hin_Deva': 0.96},0.8935856819152832,15,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",tur_Latn,Base,"{'tur_Latn': 0.59, 'kaz_Cyrl': 0.15, 'eng_Latn': 0.07}",0.8973331451416016,17,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",kaz_Cyrl,Base,{'kaz_Cyrl': 0.99},0.9562957286834716,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",cmn_Hani,Base,"{'hin_Deva': 0.19, 'cmn_Hani': 0.76}",0.8819199204444885,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",jpn_Jpan,Base,"{'hin_Deva': 0.66, 'eng_Latn': 0.14, 'cmn_Hani': 0.07}",0.8887603878974915,9,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",kor_Hang,Base,"{'eng_Latn': 0.18, 'hin_Deva': 0.68}",0.8816851377487183,11,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mon_Cyrl,Base,{'kaz_Cyrl': 0.97},0.9380053281784058,14,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",hun_Latn,Base,"{'kaz_Cyrl': 0.55, 'eng_Latn': 0.11}",0.905911386013031,8,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mhr_Cyrl,Base,"{'kaz_Cyrl': 0.9, 'mon_Cyrl': 0.06}",0.885346531867981,12,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
kaz_hin,"['kaz_Cyrl', 'hin_Deva']",fin_Latn,Base,"{'kaz_Cyrl': 0.37, 'eng_Latn': 0.22, 'fin_Latn': 0.09}",0.8608736991882324,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0
arb_Arab,['arb_Arab'],deu_Latn,Step50+sbeam8,"{'deu_Latn': 0.89, 'arb_Arab': 0.06}",0.944156050682068,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],ydd_Hebr,Step50+sbeam8,"{'arb_Arab': 0.84, 'eng_Latn': 0.08}",0.8024531602859497,19,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],heb_Hebr,Step50+sbeam8,{'arb_Arab': 0.95},0.8735070824623108,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],arb_Arab,Step50+sbeam8,{'arb_Arab': 1.0},0.923186182975769,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],amh_Ethi,Step50+sbeam8,"{'arb_Arab': 0.76, 'eng_Latn': 0.11}",0.7977019548416138,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.44, 'arb_Arab': 0.28}",0.887708306312561,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],hin_Deva,Step50+sbeam8,"{'eng_Latn': 0.4, 'arb_Arab': 0.49}",0.828836977481842,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],urd_Arab,Step50+sbeam8,{'arb_Arab': 0.97},0.9080286026000975,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],guj_Gujr,Step50+sbeam8,"{'arb_Arab': 0.85, 'eng_Latn': 0.11}",0.8905513286590576,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],sin_Sinh,Step50+sbeam8,"{'arb_Arab': 0.74, 'eng_Latn': 0.19}",0.8378876447677612,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],pan_Guru,Step50+sbeam8,"{'arb_Arab': 0.77, 'eng_Latn': 0.12}",0.8240197896957397,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],tur_Latn,Step50+sbeam8,"{'tur_Latn': 0.68, 'arb_Arab': 0.18}",0.8588330745697021,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],kaz_Cyrl,Step50+sbeam8,"{'tur_Latn': 0.24, 'arb_Arab': 0.54, 'eng_Latn': 0.08}",0.8275094032287598,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],cmn_Hani,Step50+sbeam8,"{'arb_Arab': 0.59, 'cmn_Hani': 0.06, 'eng_Latn': 0.14}",0.795185923576355,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],jpn_Jpan,Step50+sbeam8,"{'arb_Arab': 0.26, 'eng_Latn': 0.53}",0.8628643751144409,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],kor_Hang,Step50+sbeam8,"{'eng_Latn': 0.36, 'arb_Arab': 0.47}",0.8454223871231079,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],mon_Cyrl,Step50+sbeam8,"{'eng_Latn': 0.25, 'arb_Arab': 0.57}",0.7345843315124512,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
arb_Arab,['arb_Arab'],hun_Latn,Step1,"{'arb_Arab': 0.43, 'eng_Latn': 0.1, 'tur_Latn': 0.06, 'deu_Latn': 0.06}",0.8678378462791443,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
arb_Arab,['arb_Arab'],mhr_Cyrl,Step1,"{'arb_Arab': 0.62, 'kaz_Cyrl': 0.06, 'tur_Latn': 0.08, 'mon_Cyrl': 0.06}",0.8363240957260132,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
arb_Arab,['arb_Arab'],fin_Latn,Step1,"{'eng_Latn': 0.14, 'arb_Arab': 0.39, 'deu_Latn': 0.06, 'tur_Latn': 0.08}",0.8244220018386841,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
urd_Arab,['urd_Arab'],deu_Latn,Base,"{'eng_Latn': 0.65, 'urd_Arab': 0.27}",0.8635115623474121,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],ydd_Hebr,Base,{'urd_Arab': 0.93},0.879725456237793,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],heb_Hebr,Base,"{'urd_Arab': 0.79, 'eng_Latn': 0.12}",0.8892161846160889,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],arb_Arab,Base,"{'arb_Arab': 0.83, 'urd_Arab': 0.09}",0.9134105443954468,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],amh_Ethi,Base,"{'urd_Arab': 0.89, 'eng_Latn': 0.07}",0.8701557517051697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],mlt_Latn,Base,"{'eng_Latn': 0.46, 'urd_Arab': 0.33}",0.882786750793457,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],hin_Deva,Base,"{'eng_Latn': 0.24, 'urd_Arab': 0.73}",0.9080328941345216,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],urd_Arab,Base,{'urd_Arab': 0.98},0.9611625075340272,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],guj_Gujr,Base,{'urd_Arab': 0.95},0.8961573243141174,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],sin_Sinh,Base,{'urd_Arab': 0.91},0.910892128944397,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],pan_Guru,Base,{'urd_Arab': 0.98},0.9094750881195068,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],tur_Latn,Base,"{'urd_Arab': 0.63, 'eng_Latn': 0.26}",0.8699600696563721,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],kaz_Cyrl,Base,"{'urd_Arab': 0.84, 'eng_Latn': 0.1}",0.8724527359008789,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],cmn_Hani,Base,"{'urd_Arab': 0.7, 'eng_Latn': 0.24}",0.8220062255859375,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],jpn_Jpan,Base,"{'urd_Arab': 0.74, 'eng_Latn': 0.23}",0.8765137195587158,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],kor_Hang,Base,"{'eng_Latn': 0.21, 'urd_Arab': 0.74}",0.8889510631561279,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],mon_Cyrl,Base,{'urd_Arab': 0.93},0.9010288715362548,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],hun_Latn,Base,"{'eng_Latn': 0.59, 'urd_Arab': 0.17}",0.874324381351471,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],mhr_Cyrl,Base,{'urd_Arab': 0.84},0.8388863205909729,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
urd_Arab,['urd_Arab'],fin_Latn,Base,"{'eng_Latn': 0.65, 'urd_Arab': 0.25}",0.8520618081092834,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
kaz_Cyrl,['kaz_Cyrl'],deu_Latn,Step50+sbeam8,"{'eng_Latn': 0.13, 'deu_Latn': 0.47, 'kaz_Cyrl': 0.25}",0.884406566619873,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
