model,training,eval_lang,step,pred_langs,emb_cos_sim,eval_lang_encoded,script,family,script_lr,training_script_lr,arb_Arab,cmn_Hani,deu_Latn,guj_Gujr,heb_Hebr,hin_Deva,jpn_Jpan,kaz_Cyrl,mon_Cyrl,pan_Guru,tur_Latn,urd_Arab,step_Base,step_Labels,step_Step1,step_Step50+sbeam8
me5_kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",hun_Latn,Step1,"{'kaz_Cyrl': 0.71, 'eng_Latn': 0.08}",0.860033392906189,8,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",hun_Latn,Step50+sbeam8,"{'kaz_Cyrl': 0.72, 'eng_Latn': 0.07}",0.7924638390541077,8,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",mhr_Cyrl,Base,"{'kaz_Cyrl': 0.63, 'mon_Cyrl': 0.24}",0.9022339582443236,12,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",mhr_Cyrl,Step1,"{'kaz_Cyrl': 0.65, 'mon_Cyrl': 0.21}",0.9200782775878906,12,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",mhr_Cyrl,Step50+sbeam8,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.23}",0.7862955927848816,12,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",fin_Latn,Base,"{'kaz_Cyrl': 0.4, 'mon_Cyrl': 0.2, 'eng_Latn': 0.13}",0.8801343441009521,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",fin_Latn,Step1,"{'kaz_Cyrl': 0.47, 'mon_Cyrl': 0.2, 'eng_Latn': 0.13}",0.8571932315826416,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",fin_Latn,Step50+sbeam8,"{'kaz_Cyrl': 0.5, 'mon_Cyrl': 0.18, 'eng_Latn': 0.13}",0.8597743511199951,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",deu_Latn,Step1,"{'eng_Latn': 0.1, 'deu_Latn': 0.68}",0.8781905174255371,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",deu_Latn,Step50+sbeam8,"{'eng_Latn': 0.11, 'deu_Latn': 0.65}",0.904898762702942,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",deu_Latn,Base,"{'deu_Latn': 0.63, 'eng_Latn': 0.08}",0.895574152469635,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",ydd_Hebr,Step1,{'kaz_Cyrl': 0.87},0.86667400598526,19,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",ydd_Hebr,Step50+sbeam8,{'kaz_Cyrl': 0.84},0.8434643745422363,19,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",ydd_Hebr,Base,{'kaz_Cyrl': 0.86},0.9037367105484008,19,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",heb_Hebr,Step1,"{'hin_Deva': 0.74, 'eng_Latn': 0.18}",0.8728828430175781,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",heb_Hebr,Step50+sbeam8,"{'hin_Deva': 0.83, 'eng_Latn': 0.12}",0.8440508246421814,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",heb_Hebr,Base,"{'hin_Deva': 0.69, 'eng_Latn': 0.17}",0.879069447517395,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",arb_Arab,Step1,"{'eng_Latn': 0.57, 'hin_Deva': 0.37}",0.8500597476959229,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",arb_Arab,Step50+sbeam8,"{'eng_Latn': 0.49, 'hin_Deva': 0.45}",0.878728449344635,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",arb_Arab,Base,"{'eng_Latn': 0.49, 'hin_Deva': 0.42}",0.8759785890579224,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",amh_Ethi,Step1,"{'kaz_Cyrl': 0.53, 'eng_Latn': 0.11, 'hin_Deva': 0.28}",0.8400384187698364,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",amh_Ethi,Step50+sbeam8,"{'kaz_Cyrl': 0.67, 'hin_Deva': 0.14, 'eng_Latn': 0.11}",0.8550260066986084,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",amh_Ethi,Base,"{'kaz_Cyrl': 0.83, 'eng_Latn': 0.07}",0.842049241065979,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mlt_Latn,Step1,"{'eng_Latn': 0.31, 'kaz_Cyrl': 0.5}",0.9162362813949584,13,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.34, 'kaz_Cyrl': 0.46}",0.9205242395401,13,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mlt_Latn,Base,"{'eng_Latn': 0.27, 'kaz_Cyrl': 0.48}",0.9062509536743164,13,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",hin_Deva,Step1,"{'hin_Deva': 0.79, 'eng_Latn': 0.17}",0.9584019184112548,7,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",hin_Deva,Step50+sbeam8,"{'hin_Deva': 0.8, 'eng_Latn': 0.16}",0.950228750705719,7,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",hin_Deva,Base,"{'hin_Deva': 0.82, 'eng_Latn': 0.14}",0.944133996963501,7,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",urd_Arab,Step1,"{'hin_Deva': 0.9, 'eng_Latn': 0.06}",0.8812888860702515,18,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",urd_Arab,Step50+sbeam8,{'hin_Deva': 0.91},0.9130763411521912,18,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",urd_Arab,Base,"{'hin_Deva': 0.9, 'eng_Latn': 0.06}",0.8907846212387085,18,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",guj_Gujr,Step1,{'hin_Deva': 0.94},0.8937078714370728,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",guj_Gujr,Step50+sbeam8,{'hin_Deva': 0.92},0.9035558700561525,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",guj_Gujr,Base,"{'kaz_Cyrl': 0.3, 'hin_Deva': 0.6}",0.9217132329940796,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",sin_Sinh,Step1,"{'hin_Deva': 0.91, 'eng_Latn': 0.06}",0.9001168012619019,16,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",sin_Sinh,Step50+sbeam8,{'hin_Deva': 0.91},0.8975722193717957,16,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",sin_Sinh,Base,"{'hin_Deva': 0.77, 'eng_Latn': 0.07, 'kaz_Cyrl': 0.13}",0.888847291469574,16,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",pan_Guru,Step1,{'hin_Deva': 0.94},0.8883046507835388,15,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",pan_Guru,Step50+sbeam8,{'hin_Deva': 0.95},0.9270796775817872,15,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",pan_Guru,Base,{'hin_Deva': 0.93},0.8935856819152832,15,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",tur_Latn,Step1,"{'kaz_Cyrl': 0.42, 'tur_Latn': 0.34, 'eng_Latn': 0.11}",0.8841490745544434,17,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",tur_Latn,Step50+sbeam8,"{'eng_Latn': 0.09, 'tur_Latn': 0.25, 'kaz_Cyrl': 0.51}",0.8685216903686523,17,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",tur_Latn,Base,"{'tur_Latn': 0.46, 'eng_Latn': 0.1, 'kaz_Cyrl': 0.25}",0.8973331451416016,17,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",kaz_Cyrl,Step1,{'kaz_Cyrl': 0.86},0.9729194045066832,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",kaz_Cyrl,Step50+sbeam8,{'kaz_Cyrl': 0.86},0.9634966850280762,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",kaz_Cyrl,Base,{'kaz_Cyrl': 0.85},0.9562957286834716,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",cmn_Hani,Step1,"{'hin_Deva': 0.73, 'eng_Latn': 0.18}",0.7763419151306152,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",cmn_Hani,Step50+sbeam8,"{'hin_Deva': 0.79, 'eng_Latn': 0.13}",0.7725024223327637,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",cmn_Hani,Base,"{'cmn_Hani': 0.55, 'hin_Deva': 0.32}",0.8819199204444885,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",jpn_Jpan,Step1,"{'hin_Deva': 0.79, 'eng_Latn': 0.14}",0.8589197397232056,9,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",jpn_Jpan,Step50+sbeam8,"{'hin_Deva': 0.83, 'eng_Latn': 0.11}",0.8229532241821289,9,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",jpn_Jpan,Base,"{'eng_Latn': 0.08, 'hin_Deva': 0.77, 'cmn_Hani': 0.08}",0.8887603878974915,9,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",kor_Hang,Step1,"{'eng_Latn': 0.2, 'hin_Deva': 0.67, 'kaz_Cyrl': 0.06}",0.907621443271637,11,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",kor_Hang,Step50+sbeam8,"{'eng_Latn': 0.14, 'hin_Deva': 0.76}",0.9094995260238647,11,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",kor_Hang,Base,"{'eng_Latn': 0.11, 'hin_Deva': 0.78}",0.8816851377487183,11,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mon_Cyrl,Step1,"{'kaz_Cyrl': 0.84, 'mon_Cyrl': 0.06}",0.9133360385894777,14,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mon_Cyrl,Step50+sbeam8,"{'kaz_Cyrl': 0.83, 'mon_Cyrl': 0.06}",0.9528833031654358,14,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mon_Cyrl,Base,"{'kaz_Cyrl': 0.83, 'mon_Cyrl': 0.07}",0.9380053281784058,14,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",hun_Latn,Step1,"{'kaz_Cyrl': 0.69, 'eng_Latn': 0.07}",0.8632520437240601,8,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",hun_Latn,Step50+sbeam8,"{'kaz_Cyrl': 0.69, 'eng_Latn': 0.07}",0.9107463955879213,8,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",hun_Latn,Base,"{'kaz_Cyrl': 0.63, 'eng_Latn': 0.12}",0.905911386013031,8,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mhr_Cyrl,Step1,"{'kaz_Cyrl': 0.64, 'mon_Cyrl': 0.2}",0.877651572227478,12,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mhr_Cyrl,Step50+sbeam8,"{'kaz_Cyrl': 0.64, 'mon_Cyrl': 0.2}",0.8855527639389038,12,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",mhr_Cyrl,Base,"{'kaz_Cyrl': 0.62, 'mon_Cyrl': 0.23}",0.885346531867981,12,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",fin_Latn,Step1,"{'kaz_Cyrl': 0.35, 'eng_Latn': 0.42}",0.8553208112716675,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",fin_Latn,Step50+sbeam8,"{'kaz_Cyrl': 0.42, 'eng_Latn': 0.33, 'hin_Deva': 0.08}",0.8516103029251099,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
me5_kaz_hin,"['kaz_Cyrl', 'hin_Deva']",fin_Latn,Base,"{'kaz_Cyrl': 0.44, 'fin_Latn': 0.12, 'eng_Latn': 0.16, 'mon_Cyrl': 0.08}",0.8608736991882324,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",deu_Latn,Step1,{'deu_Latn': 0.72},0.9191709756851196,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",deu_Latn,Step50+sbeam8,{'deu_Latn': 0.71},0.9471467137336732,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",deu_Latn,Base,{'deu_Latn': 0.69},0.9173067808151244,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",ydd_Hebr,Step1,"{'mon_Cyrl': 0.29, 'kaz_Cyrl': 0.57, 'eng_Latn': 0.06}",0.9075583219528198,19,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",ydd_Hebr,Step50+sbeam8,"{'kaz_Cyrl': 0.51, 'eng_Latn': 0.06, 'mon_Cyrl': 0.35}",0.8455482721328735,19,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",ydd_Hebr,Base,"{'kaz_Cyrl': 0.73, 'eng_Latn': 0.06, 'mon_Cyrl': 0.11}",0.8937269449234009,19,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",heb_Hebr,Step1,"{'eng_Latn': 0.19, 'mon_Cyrl': 0.07, 'kaz_Cyrl': 0.52}",0.8827314376831055,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",heb_Hebr,Step50+sbeam8,"{'kaz_Cyrl': 0.56, 'eng_Latn': 0.18, 'mon_Cyrl': 0.07}",0.8781983256340027,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",heb_Hebr,Base,"{'kaz_Cyrl': 0.25, 'eng_Latn': 0.23, 'mon_Cyrl': 0.11, 'deu_Latn': 0.08}",0.8910011053085327,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",arb_Arab,Step1,"{'arb_Arab': 0.47, 'eng_Latn': 0.31, 'mon_Cyrl': 0.11}",0.8767746686935425,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",arb_Arab,Step50+sbeam8,"{'arb_Arab': 0.44, 'eng_Latn': 0.32, 'mon_Cyrl': 0.13}",0.8101757764816284,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",arb_Arab,Base,"{'eng_Latn': 0.34, 'mon_Cyrl': 0.09, 'arb_Arab': 0.44}",0.8892213106155396,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",amh_Ethi,Step1,"{'eng_Latn': 0.08, 'mon_Cyrl': 0.48, 'kaz_Cyrl': 0.25}",0.8468458652496338,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",amh_Ethi,Step50+sbeam8,"{'eng_Latn': 0.08, 'kaz_Cyrl': 0.3, 'mon_Cyrl': 0.46}",0.8040054440498352,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",amh_Ethi,Base,"{'eng_Latn': 0.09, 'tur_Latn': 0.07, 'mon_Cyrl': 0.52, 'kaz_Cyrl': 0.11, 'hun_Latn': 0.09}",0.8442090749740601,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mlt_Latn,Step1,"{'eng_Latn': 0.34, 'mon_Cyrl': 0.18, 'tur_Latn': 0.07, 'kaz_Cyrl': 0.26}",0.9013442993164062,13,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.34, 'mon_Cyrl': 0.2, 'kaz_Cyrl': 0.25, 'tur_Latn': 0.06}",0.9173809289932252,13,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mlt_Latn,Base,"{'deu_Latn': 0.06, 'eng_Latn': 0.3, 'kaz_Cyrl': 0.38, 'mon_Cyrl': 0.06}",0.9074662923812866,13,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hin_Deva,Step1,"{'eng_Latn': 0.34, 'mon_Cyrl': 0.5}",0.895817220211029,7,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hin_Deva,Step50+sbeam8,"{'eng_Latn': 0.33, 'mon_Cyrl': 0.51}",0.9325766563415528,7,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hin_Deva,Base,"{'mon_Cyrl': 0.43, 'eng_Latn': 0.33, 'kaz_Cyrl': 0.09}",0.8811125755310059,7,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",urd_Arab,Step1,"{'mon_Cyrl': 0.66, 'kaz_Cyrl': 0.08, 'eng_Latn': 0.1, 'arb_Arab': 0.06}",0.8868821859359741,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",urd_Arab,Step50+sbeam8,"{'mon_Cyrl': 0.69, 'kaz_Cyrl': 0.07, 'eng_Latn': 0.11}",0.8858597278594971,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",urd_Arab,Base,"{'mon_Cyrl': 0.4, 'kaz_Cyrl': 0.32, 'eng_Latn': 0.12}",0.8708927035331726,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",guj_Gujr,Step1,"{'mon_Cyrl': 0.82, 'eng_Latn': 0.07}",0.918168008327484,5,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",guj_Gujr,Step50+sbeam8,"{'mon_Cyrl': 0.83, 'eng_Latn': 0.07}",0.929350972175598,5,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",guj_Gujr,Base,"{'mon_Cyrl': 0.72, 'eng_Latn': 0.08, 'kaz_Cyrl': 0.12}",0.9061229228973388,5,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",sin_Sinh,Step1,"{'mon_Cyrl': 0.8, 'eng_Latn': 0.09}",0.905841052532196,16,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",sin_Sinh,Step50+sbeam8,"{'mon_Cyrl': 0.8, 'eng_Latn': 0.1}",0.8974360227584839,16,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",sin_Sinh,Base,"{'mon_Cyrl': 0.75, 'kaz_Cyrl': 0.06, 'eng_Latn': 0.11}",0.904187560081482,16,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
